,generation,test_roc
0,1,
1,2,
2,3,
3,4,0.6387703878425861
4,5,0.690325935577011
5,6,0.5223688835895042
6,7,0.700830138410073
7,8,0.6671317249576938
8,9,0.5663561329196004
9,10,0.7280893352996666
10,11,0.757758434522316
11,12,0.6326667255501888
12,13,0.49590712277755467
13,14,0.6275090565670423
14,15,0.5878031791555984
15,16,0.6595485391984414
16,17,0.7163369410042494
17,18,0.6770032233687922
18,19,0.6468130613519719
19,20,0.7025513726201025
20,21,0.6429577045635478
21,22,0.6693085965489636
22,23,0.7556830074068313
23,24,0.8645599853262291
24,25,0.912073567724807
25,26,0.7592503133002142
26,27,0.7330373173955564
27,28,0.6421681986920884
28,29,0.750430053269335
29,30,0.7452145925857911
30,31,0.7127717473393724
31,32,0.6578460947126962
32,33,0.6814514565889349
33,34,0.6993665277708342
34,35,0.6746591952752858
35,36,0.7324137538989081
36,37,0.6813402894626928
37,38,0.7132844091881921
38,39,0.6357794682364866
39,40,0.6398629036041604
40,41,0.7173901093252582
41,42,0.7685358487536518
42,43,0.6638683032268023
43,44,0.6224017677326954
44,45,0.5919738404758726
45,46,0.7456456218809924
46,47,0.7355969315822436
47,48,0.7583857490263479
48,49,0.6957017039807738
49,50,0.8539162704077168
50,51,0.7664013405684278
51,52,0.6890318708975116
52,53,0.6242515735073334
53,54,0.7228645670168006
54,55,0.7203473397697114
55,56,0.7803013574924259
56,57,0.685545828618258
57,58,0.5810152453549309
58,59,0.431957006118497
59,60,0.6582088754217136
60,61,0.7037519663911713
61,62,0.8961920333014634
62,63,0.7662689777830769
63,64,0.7620151198086328
64,65,0.7097512046309259
65,66,0.7132972560333911
66,67,0.7097504660167038
67,68,0.7643702845418098
68,69,0.7356890254413951
69,70,0.7580652812391432
70,71,0.7503121770919688
71,72,0.7304503379375505
72,73,0.7406239576980936
73,74,0.7520429786827965
74,75,0.7613887007552818
75,76,0.7626496412886967
76,77,0.7722532952211695
77,78,0.9509358732248315
78,79,0.9523469428242669
79,80,0.7851496590403791
80,81,0.7606972896904074
81,82,0.7433593242913812
82,83,0.7762934703754574
83,84,0.6972514865609986
84,85,0.7781247053522571
85,86,0.744402765348303
86,87,0.7715361169575511
87,88,0.7240624263319835
88,89,0.6553744311304797
89,90,0.7149907621326408
90,91,0.7488379790545977
91,92,0.7586070518904743
92,93,0.7841551595859074
93,94,0.7110546568439832
94,95,0.7862279482591321
95,96,0.7671900330168742
96,97,0.7711748430380793
97,98,0.7774268470426635
98,99,0.7875762761249374
99,100,0.784144907043518
100,101,0.7871164097775524
101,102,0.7820134992650579
102,103,0.9001288079145852
103,104,0.7886840951610341
104,105,0.7750308090734338
105,106,0.7635910979174706
106,107,0.7751076452164907
107,108,0.779132073372351
108,109,0.7484034931590384
109,110,0.7660765265631563
110,111,0.7680002144037611
111,112,0.7660344868721767
112,113,0.7768413948078877
113,114,0.6992179393714971
114,115,0.7827524670890678
115,116,0.7828066395767661
116,117,0.7706255148499925
117,118,0.7136480230428087
118,119,0.7948526760420128
119,120,0.7836342978547511
120,121,0.6731309821659714
121,122,0.7272300802008586
122,123,0.7758604784437221
123,124,0.7526742398046241
124,125,0.779019293927328
125,126,0.9549931594069624
126,127,0.7744629848341774
127,128,0.7810341062658819
128,129,0.6850713718550817
129,130,0.908263360571053
130,131,0.7851779501939442
131,132,0.7816238707246299
132,133,0.7246481842540535
133,134,0.7887261754571541
134,135,0.7846341950485728
135,136,0.7815736260561854
136,137,0.6802771380672026
137,138,0.7770885174151712
138,139,0.7897439966223587
139,140,0.7712069851052902
140,141,0.7843631937923291
141,142,0.7135903225187913
142,143,0.7844454977680436
143,144,0.7817668042715875
144,145,0.7762458927905218
145,146,0.9650825933915165
146,147,0.7781999953948617
147,148,0.7563078180465252
148,149,0.8467249661095309
149,150,0.7847167841966365
150,151,0.7456486754235294
151,152,0.6880171934141167
152,153,0.7444708377254922
153,154,0.7910588930976739
154,155,0.7440573108569042
155,156,0.7824240102680361
156,157,0.8705254439597137
157,158,0.7932745710400632
158,159,0.722849182778269
159,160,0.7806727646756086
160,161,0.7818259057450945
161,162,0.9539905407276403
162,163,0.7934996992802805
163,164,0.7768571735269764
164,165,0.7764067290274929
165,166,0.7842499707915906
166,167,0.760138848992565
167,168,0.7856789040198092
168,169,0.7915982300101991
169,170,0.784342131473558
170,171,0.7874159972637572
171,172,0.783844022263936
172,173,0.7888059918162516
173,174,0.7872645561785818
174,175,0.7858885050166817
175,176,0.7967922846994444
176,177,0.7677952823204386
177,178,0.8041017668134107
178,179,0.7269527210687429
179,180,0.7946481596467342
180,181,0.7809188269834499
181,182,0.7622345053265839
182,183,0.7783509438694922
183,184,0.808021115030452
184,185,0.7662503642959183
185,186,0.7912063711575146
186,187,0.9506266300421617
187,188,0.7199765944085227
188,189,0.6617079344104274
189,190,0.7193511224325881
190,191,0.6986231491723882
191,192,0.656579491835156
192,193,0.9505744825980582
193,194,0.8022339240989628
194,195,0.7909062342380049
195,196,0.8020973513702518
196,197,0.7921587008920334
197,198,0.8047101131174801
198,199,0.9382981783466047
