,generation,test_roc
0,1,
1,2,
2,3,
3,4,0.5013169592657987
4,5,0.5553291922026191
5,6,0.5155067411812184
6,7,0.4840872263169369
7,8,0.49756348408948936
8,9,0.5065679130330905
9,10,0.5321283435503654
10,11,0.536146372698374
11,12,0.5539319183112954
12,13,0.5613272042075542
13,14,0.5322514866365371
14,15,0.5455974103182697
15,16,0.5307769743422445
16,17,0.5682689971632193
17,18,0.5871385079619704
18,19,0.5857017779641926
19,20,0.6328797258887202
20,21,0.5334160008960123
21,22,0.5975204904625
22,23,0.6298403525620774
23,24,0.5241329199339458
24,25,0.4917298188595141
25,26,0.5398883614391292
26,27,0.6284050810517028
27,28,0.6487517979402796
28,29,0.7011200478301663
29,30,0.6016931831241968
30,31,0.7568559019699085
31,32,0.5606776754596396
32,33,0.4710895169064775
33,34,0.7486518780615949
34,35,0.7250118550627663
35,36,0.623267654611231
36,37,0.6026282565458311
37,38,0.6657854492675612
38,39,0.6978078711827826
39,40,0.7657176892681584
40,41,0.563512033876465
41,42,0.769710363099183
42,43,0.6625132655540767
43,44,0.8604572762595095
44,45,0.7454219357583959
45,46,0.7585692479290768
46,47,0.9424690605050622
47,48,0.7509205247441795
48,49,0.7664478724838429
49,50,0.7388693742499972
50,51,0.7271879934572996
51,52,0.74902040080452
52,53,0.581500579998391
53,54,0.941312640589164
54,55,0.9810461122283721
55,56,0.7853377028358831
56,57,0.7831751185778077
57,58,0.7855520737614187
58,59,0.9546988019485482
59,60,0.6989846887061522
60,61,0.784641538829446
61,62,0.9772726419362007
62,63,0.7868347685385935
63,64,0.7697575705842483
64,65,0.7822777093906138
65,66,0.772472589829994
66,67,0.691662117614733
67,68,0.5134090460597831
68,69,0.6720029540606772
69,70,0.752585612513962
70,71,0.969864671731951
71,72,0.7712965210408402
72,73,0.7764597146985852
73,74,0.778118558570207
74,75,0.765628580636572
75,76,0.9386141067903193
76,77,0.7352925092084123
77,78,0.7385667191820229
78,79,0.5858864314056313
79,80,0.777086039965579
80,81,0.6893864409312794
81,82,0.7524014865184837
82,83,0.7614194551133846
83,84,0.72167742987606
84,85,0.7122191213621498
85,86,0.7512868497704441
86,87,0.755128853707892
87,88,0.737569157756026
88,89,0.7299249618477349
89,90,0.6897984474955641
90,91,0.7521573384045813
91,92,0.7443246914876894
92,93,0.763341715297033
93,94,0.7659568909582891
94,95,0.759880007697057
95,96,0.728909683572028
96,97,0.7440114807724973
97,98,0.7099740061027878
98,99,0.9200638370456153
99,100,0.7557520637086943
100,101,0.7810584881113849
101,102,0.7333146951766795
102,103,0.6864818757971005
103,104,0.7458078624251141
104,105,0.7452615501037393
105,106,0.7152105475903494
106,107,0.6806151789740975
107,108,0.7375627050241268
108,109,0.7493843964654505
109,110,0.7321002562273238
110,111,0.7536508172848551
111,112,0.7259172588677256
112,113,0.7333652640261437
113,114,0.7420124994473694
114,115,0.722194715137258
115,116,0.7147500799035128
116,117,0.7482288382181468
117,118,0.7227231690668077
118,119,0.9389241895222756
119,120,0.7720559593459797
120,121,0.7458441536435639
121,122,0.7406207089862672
122,123,0.6897117592889003
123,124,0.6926726428749804
124,125,0.7670725203410713
125,126,0.7542421117433087
126,127,0.7572907209942581
127,128,0.7390014568809171
128,129,0.7724316055761717
129,130,0.78163623577803
130,131,0.7785770926185576
131,132,0.7579253709963458
132,133,0.5981913021180523
133,134,0.6754645384298296
134,135,0.658971527305771
135,136,0.6945411661444051
136,137,0.6850815914671075
137,138,0.7380950071903774
138,139,0.7303645960916567
139,140,0.7581505605939451
140,141,0.7506744004384839
141,142,0.7490834885365436
142,143,0.7838734372835264
143,144,0.7541805117228669
144,145,0.7507958310769063
145,146,0.784287048963035
146,147,0.7689215634522272
147,148,0.6899266634751607
148,149,0.6954934649721265
149,150,0.6783152206057295
150,151,0.7418367302818186
151,152,0.7508264873228045
152,153,0.7465723452887382
153,154,0.7073557014094587
154,155,0.762756920786048
155,156,0.7640392052162989
156,157,0.7567439247504274
157,158,0.7775068753706835
158,159,0.7871853257760207
159,160,0.7838068740754948
160,161,0.7916823666157045
161,162,0.781520391986782
162,163,0.7862936720094584
163,164,0.7834737431167864
164,165,0.7733649871276771
165,166,0.7779464180573716
166,167,0.7634681563120774
167,168,0.6469507556743196
168,169,0.7437822948328268
169,170,0.7383117758404221
170,171,0.7617297443743164
171,172,0.7482466424965402
172,173,0.6978200753271493
173,174,0.8358634705480534
174,175,0.7545308155362392
175,176,0.73178966409139
176,177,0.7498150288614925
177,178,0.7657726241840912
178,179,0.7267007122319733
179,180,0.7431738908151394
180,181,0.747155761635326
181,182,0.7517824293625419
182,183,0.7695341724359498
183,184,0.7548409343220672
184,185,0.7153074255649885
185,186,0.7316024091183836
186,187,0.7419040164712258
187,188,0.7253006099087287
188,189,0.7225861084414343
189,190,0.9139037167743984
190,191,0.7202361505705633
191,192,0.7566237017983988
192,193,0.651548757234159
193,194,0.7362963796803303
194,195,0.743546099046286
195,196,0.7603464381398507
196,197,0.742354513646028
197,198,0.7339359607032332
198,199,0.7573483353696678
