,source,target,label
145,[ 0.684  0.557  0.349  0.186 -0.068 -0.122  0.003 -0.084  0.075  0.159],[ 0.744  0.525  0.289  0.223 -0.087 -0.102  0.061 -0.016 -0.1    0.107],0
146,[ 0.686  0.491  0.388  0.201 -0.076  0.011  0.063 -0.07  -0.047  0.012],[-0.56   0.28   0.133  0.172 -0.012 -0.021  0.055 -0.049  0.03   0.009],1
147,[ 0.716  0.511  0.286  0.197 -0.004 -0.051  0.06  -0.234  0.1    0.006],[ 0.703  0.564  0.282  0.193 -0.077 -0.102 -0.054 -0.084 -0.084  0.099],0
148,[ 0.711  0.507  0.175  0.156 -0.076 -0.019  0.066 -0.107  0.037  0.033],[ 0.525  0.275  0.168  0.175 -0.088  0.04   0.063 -0.047  0.064  0.031],1
149,[ 0.71   0.525  0.289  0.126 -0.089 -0.102  0.075 -0.016 -0.095  0.114],[ 0.716  0.515  0.416  0.212 -0.034  0.025  0.038 -0.137 -0.039  0.029],1
150,[ 0.7    0.509  0.289  0.184 -0.087 -0.102  0.08  -0.016  0.153  0.107],[-0.556  0.305  0.104 -0.013 -0.004 -0.036  0.023 -0.075  0.032  0.019],0
151,[ 0.684  0.557  0.349  0.186 -0.068 -0.122  0.003 -0.084  0.075  0.159],[-0.56   0.272  0.133  0.172 -0.012 -0.01   0.068 -0.079  0.029 -0.027],0
152,[ 0.691  0.528  0.289  0.19   0.005 -0.102  0.075 -0.016 -0.095  0.108],[ 0.707  0.491  0.388  0.201 -0.076  0.011  0.063 -0.11  -0.047  0.013],1
153,[ 0.683  0.512  0.311  0.201 -0.088 -0.123  0.058 -0.081  0.118  0.012],[ 0.762  0.537  0.301  0.237 -0.083 -0.082  0.039 -0.054 -0.103  0.031],0
154,[ 0.682  0.512  0.318  0.185 -0.088 -0.066  0.06  -0.076 -0.124  0.012],[ 0.744  0.525  0.289  0.223 -0.087 -0.102  0.061 -0.016 -0.1    0.107],1
155,[-0.395  0.256  0.133  0.172 -0.031 -0.082  0.04  -0.076  0.029 -0.034],[ 0.439  0.283  0.103  0.175 -0.002 -0.023  0.06  -0.139  0.062  0.008],0
156,[ 0.711  0.555  0.399  0.09  -0.076  0.025  0.063 -0.157 -0.08   0.029],[ 0.744  0.526  0.172 -0.     0.003 -0.058  0.063 -0.107  0.167  0.183],1
157,[ 0.745  0.537  0.279  0.225 -0.083 -0.082  0.079 -0.082 -0.094  0.031],[ 0.762  0.497  0.331  0.166 -0.034 -0.082  0.039 -0.054  0.037  0.031],0
158,[ 0.757  0.525  0.324  0.176 -0.085 -0.031  0.06  -0.146  0.122  0.164],[ 0.744  0.508  0.172 -0.     0.003 -0.103  0.046 -0.107  0.035  0.183],0
159,[ 0.744  0.508  0.172 -0.     0.003 -0.103  0.046 -0.027  0.061  0.183],[ 0.745  0.537  0.303  0.225 -0.083 -0.082  0.079 -0.082 -0.1    0.031],1
160,[ 0.703  0.564  0.282  0.163 -0.077 -0.102  0.087 -0.084 -0.084  0.098],[ 0.686  0.556  0.311  0.184 -0.088 -0.098  0.093 -0.071 -0.047  0.012],0
161,[ 0.716  0.511  0.286  0.197 -0.004 -0.051  0.06  -0.234  0.1    0.006],[ 0.439  0.283 -0.036 -0.062 -0.002 -0.023  0.059 -0.068 -0.024  0.008],0
162,[ 0.686  0.518  0.381  0.198 -0.076 -0.043  0.063 -0.07   0.119  0.012],[ 0.716  0.515  0.17   0.003 -0.054  0.025  0.063 -0.157 -0.055  0.029],1
163,[ 0.711  0.555  0.406  0.132 -0.078 -0.087  0.093  0.137 -0.069  0.158],[ 0.71   0.525  0.32   0.152 -0.088 -0.12   0.066 -0.108  0.027  0.155],0
164,[ 0.439  0.295  0.103  0.175 -0.061 -0.023  0.06  -0.145  0.072  0.008],[ 0.711  0.558  0.39   0.132 -0.078 -0.05   0.089  0.137 -0.069  0.182],0
165,[-0.556  0.32   0.107 -0.013 -0.004 -0.036  0.02  -0.075  0.032  0.019],[ 0.7    0.509  0.29   0.186 -0.087 -0.102  0.08  -0.016  0.153  0.107],1
166,[ 0.703  0.564  0.403  0.214 -0.077  0.043  0.128 -0.084 -0.089  0.03 ],[ 0.716  0.483  0.249  0.105 -0.09  -0.112  0.038 -0.135 -0.097  0.046],1
167,[ 0.762  0.542  0.285  0.237 -0.083 -0.102  0.038 -0.076 -0.11   0.029],[ 0.762  0.65   0.396  0.237 -0.034 -0.082  0.039 -0.054  0.064  0.031],0
168,[ 0.459  0.275  0.168  0.175 -0.088  0.04   0.062 -0.047 -0.113  0.031],[-0.562  0.272  0.126  0.134 -0.084  0.04   0.063 -0.047  0.064  0.033],0
169,[-0.56   0.272  0.133  0.172 -0.012 -0.01   0.069  0.003 -0.024  0.074],[ 0.762  0.65   0.396  0.174 -0.096 -0.082  0.039 -0.054 -0.049  0.031],0
170,[-0.56   0.272  0.132  0.127 -0.012 -0.01   0.066  0.003 -0.024  0.074],[ 0.71   0.525  0.289  0.126 -0.089 -0.102  0.075 -0.016 -0.095  0.114],0
171,[ 0.492  0.276  0.     0.167 -0.002 -0.087  0.08  -0.053 -0.074  0.052],[ 0.439  0.275 -0.046  0.168 -0.002 -0.017  0.059 -0.012  0.059  0.01 ],0
172,[-0.56   0.272  0.132  0.172 -0.012 -0.01   0.066  0.003 -0.024  0.092],[ 0.528  0.305  0.14   0.178 -0.006 -0.121  0.023 -0.135  0.033  0.012],1
173,[ 0.777  0.65   0.396  0.167  0.015 -0.025  0.044 -0.054 -0.06   0.031],[-0.702  0.509  0.276  0.023  0.004 -0.102  0.088 -0.084  0.044  0.041],1
174,[ 0.744  0.525  0.289  0.172 -0.014 -0.102  0.061 -0.122 -0.105  0.001],[ 0.758  0.512  0.313  0.201 -0.088 -0.123  0.058 -0.081  0.118  0.012],1
175,[ 0.711  0.555  0.349  0.186 -0.068 -0.094  0.003 -0.084  0.119  0.159],[ 0.686  0.491  0.388  0.201 -0.076  0.011  0.063 -0.07  -0.047  0.012],0
176,[-0.56   0.272  0.14   0.172 -0.012 -0.01   0.069  0.003  0.03   0.092],[ 0.711  0.507  0.32   0.167 -0.076 -0.019  0.061 -0.107  0.037  0.032],0
177,[ 0.689  0.63   0.311  0.197  0.006 -0.051  0.06  -0.122  0.122  0.012],[-0.536  0.272  0.132  0.127 -0.011 -0.01   0.066 -0.011 -0.024  0.074],0
178,[ 0.711  0.507  0.165  0.167 -0.081 -0.019  0.06  -0.107  0.037  0.032],[ 0.532  0.275  0.168  0.175 -0.089 -0.084  0.064 -0.124  0.026  0.025],1
179,[ 0.525  0.275  0.168  0.175 -0.088  0.044  0.063 -0.124  0.064  0.03 ],[ 0.703  0.564  0.282  0.193 -0.077 -0.102 -0.054 -0.084 -0.084  0.099],1
180,[ 0.716  0.515  0.416  0.212 -0.034  0.025  0.038 -0.137 -0.039  0.029],[ 0.439  0.227  0.081  0.175 -0.082 -0.027  0.057 -0.112  0.061  0.025],1
181,[ 0.744  0.525  0.165 -0.005  0.006 -0.058  0.063 -0.081  0.167  0.091],[ 0.762  0.542  0.285  0.172 -0.092 -0.102  0.038 -0.076 -0.11   0.029],1
182,[ 0.712  0.509  0.277  0.186 -0.075 -0.019  0.077 -0.016  0.153  0.107],[ 0.744  0.564  0.282  0.123 -0.088 -0.102  0.085 -0.084 -0.068  0.107],1
183,[ 0.699  0.547  0.175  0.185 -0.076 -0.08   0.034  0.016  0.059  0.033],[ 0.706  0.527  0.239  0.186 -0.1   -0.064  0.041 -0.081 -0.053  0.021],0
184,[ 0.711  0.507  0.175  0.156 -0.076 -0.019  0.066 -0.107  0.037  0.033],[ 0.644  0.499  0.32   0.223 -0.078 -0.103  0.067 -0.084 -0.026 -0.07 ],1
185,[-0.513  0.27   0.14   0.172 -0.003 -0.01   0.069  0.042  0.032  0.092],[ 0.795  0.794  0.505  0.193  0.004 -0.127  0.063 -0.124  0.064  0.02 ],1
186,[ 0.439  0.283  0.15   0.175  0.005 -0.023  0.063 -0.139  0.112  0.008],[ 0.687  0.507  0.338  0.167 -0.077 -0.019  0.06  -0.107  0.06   0.032],0
187,[-0.586  0.272  0.133  0.172 -0.012 -0.01   0.067 -0.067 -0.027 -0.027],[ 0.492  0.276 -0.001  0.168 -0.002 -0.087  0.08  -0.053 -0.074  0.052],0
188,[ 0.521  0.275  0.136  0.168 -0.07  -0.017 -0.128 -0.013  0.024  0.01 ],[-0.51   0.305  0.125  0.179 -0.006 -0.028  0.023 -0.135  0.033  0.017],1
189,[ 0.95   0.733  0.515  0.229 -0.09  -0.053  0.084  0.156 -0.044  0.036],[ 0.439  0.272  0.081  0.175 -0.082 -0.027  0.061 -0.124  0.061  0.025],0
190,[-0.406  0.272  0.133  0.172 -0.012 -0.01   0.067 -0.063 -0.027 -0.027],[-0.56   0.272  0.133  0.172 -0.012 -0.01   0.069 -0.049  0.03   0.015],0
191,[ 0.711  0.555  0.399  0.09  -0.076  0.025  0.063 -0.082 -0.08   0.029],[ 0.711  0.507  0.1    0.033 -0.111 -0.01   0.068 -0.141  0.037 -0.018],1
192,[-0.56   0.28   0.133  0.172 -0.012 -0.021  0.055 -0.049  0.03   0.009],[ 0.744  0.525  0.289  0.223 -0.078 -0.102  0.082 -0.084  0.062  0.107],1
193,[ 0.683  0.512  0.311  0.201 -0.088 -0.101  0.081 -0.081  0.108  0.012],[ 0.689  0.513  0.311  0.197  0.006 -0.051  0.06  -0.104  0.117  0.012],0
194,[-0.667  0.515  0.276  0.176 -0.007 -0.129  0.082 -0.113  0.064  0.003],[ 0.538  0.305  0.125  0.178 -0.006 -0.022  0.023 -0.135  0.033  0.017],0
195,[-0.702  0.509  0.276 -0.001  0.004 -0.102  0.123 -0.084  0.044  0.041],[ 0.744  0.509  0.29   0.216 -0.087 -0.102  0.08  -0.016  0.153  0.107],1
196,[ 0.704  0.507  0.32   0.167 -0.081 -0.019  0.061 -0.107 -0.104  0.032],[ 0.746  0.521  0.325  0.187 -0.089 -0.1    0.061  0.189 -0.067  0.016],1
197,[ 0.711  0.555  0.399  0.186 -0.076  0.025  0.093 -0.084 -0.074  0.159],[ 0.525  0.275  0.168  0.175 -0.088  0.04   0.063 -0.047  0.064  0.031],0
198,[ 0.525  0.275  0.168  0.175 -0.088  0.023  0.063 -0.112 -0.064  0.03 ],[ 0.683  0.512  0.311  0.201 -0.085 -0.12   0.046 -0.142  0.117  0.012],1
199,[ 0.744  0.55   0.172 -0.     0.003 -0.013  0.062 -0.096  0.193  0.005],[ 0.686  0.516  0.282  0.155 -0.077 -0.12   0.06  -0.084 -0.084  0.027],0
200,[ 0.777  0.65   0.396  0.167  0.015 -0.025  0.044 -0.054 -0.06   0.031],[ 0.711  0.555  0.399  0.09  -0.076  0.025  0.063 -0.157 -0.08   0.029],1
201,[-0.586  0.272  0.133  0.172 -0.012 -0.01   0.067 -0.067 -0.027 -0.027],[ 0.744  0.525  0.289  0.223 -0.078 -0.102  0.082 -0.084  0.062  0.107],1
202,[ 0.762  0.542  0.285  0.172 -0.092 -0.102  0.038 -0.076 -0.11   0.029],[ 0.716  0.483  0.249  0.105 -0.09  -0.112  0.038 -0.135 -0.097  0.046],1
203,[ 0.439  0.283  0.103  0.175 -0.002 -0.023  0.06  -0.139  0.062  0.008],[ 0.703  0.564  0.403  0.214 -0.077  0.043  0.128 -0.084 -0.089  0.03 ],0
204,[ 0.644  0.499  0.32   0.223 -0.078 -0.103  0.067 -0.084 -0.026 -0.07 ],[-0.667  0.515  0.276  0.176 -0.007 -0.129  0.082 -0.113  0.064  0.003],1
205,[ 0.762  0.497  0.331  0.166 -0.034 -0.082  0.039 -0.054  0.037  0.031],[ 0.683  0.512  0.311  0.201 -0.088 -0.123  0.058 -0.081  0.118  0.012],1
206,[-0.56   0.272  0.132  0.127 -0.012 -0.01   0.066  0.003 -0.024  0.074],[ 0.711  0.507  0.175  0.156 -0.076 -0.019  0.066 -0.107  0.037  0.033],0
207,[-0.395  0.256  0.133  0.172 -0.031 -0.082  0.04  -0.076  0.029 -0.034],[-0.56   0.272  0.14   0.172 -0.012 -0.01   0.069  0.003  0.03   0.092],0
208,[ 0.459  0.275  0.168  0.175 -0.088  0.04   0.062 -0.047 -0.113  0.031],[ 0.699  0.547  0.175  0.185 -0.076 -0.08   0.034  0.016  0.059  0.033],0
209,[-0.702  0.509  0.276  0.023  0.004 -0.102  0.088 -0.084  0.044  0.041],[ 0.71   0.525  0.289  0.126 -0.089 -0.102  0.075 -0.016 -0.095  0.114],0
210,[ 0.762  0.65   0.396  0.174 -0.096 -0.082  0.039 -0.054 -0.049  0.031],[ 0.707  0.491  0.388  0.201 -0.076  0.011  0.063 -0.11  -0.047  0.013],1
211,[ 0.711  0.558  0.39   0.132 -0.078 -0.05   0.089  0.137 -0.069  0.182],[-0.556  0.32   0.107 -0.013 -0.004 -0.036  0.02  -0.075  0.032  0.019],0
212,[-0.56   0.272  0.133  0.172 -0.012 -0.01   0.068 -0.079  0.029 -0.027],[ 0.744  0.564  0.282  0.123 -0.088 -0.102  0.085 -0.084 -0.068  0.107],0
213,[ 0.762  0.537  0.301  0.237 -0.083 -0.082  0.039 -0.054 -0.103  0.031],[ 0.691  0.528  0.289  0.19   0.005 -0.102  0.075 -0.016 -0.095  0.108],0
214,[-0.51   0.305  0.125  0.179 -0.006 -0.028  0.023 -0.135  0.033  0.017],[ 0.744  0.55   0.172 -0.     0.003 -0.013  0.062 -0.096  0.193  0.005],0
215,[-0.702  0.509  0.276 -0.001  0.004 -0.102  0.123 -0.084  0.044  0.041],[ 0.744  0.525  0.289  0.172 -0.014 -0.102  0.061 -0.122 -0.105  0.001],0
216,[ 0.439  0.227  0.081  0.175 -0.082 -0.027  0.057 -0.112  0.061  0.025],[ 0.686  0.556  0.311  0.184 -0.088 -0.098  0.093 -0.071 -0.047  0.012],0
217,[ 0.744  0.508  0.172 -0.     0.003 -0.103  0.046 -0.107  0.035  0.183],[ 0.525  0.275  0.168  0.175 -0.088  0.044  0.063 -0.124  0.064  0.03 ],1
218,[-0.56   0.272  0.133  0.172 -0.012 -0.01   0.069 -0.049  0.03   0.015],[ 0.525  0.275  0.168  0.175 -0.088  0.04   0.063 -0.047  0.064  0.031],0
219,[ 0.521  0.275  0.136  0.168 -0.07  -0.017 -0.128 -0.013  0.024  0.01 ],[ 0.711  0.555  0.349  0.186 -0.068 -0.094  0.003 -0.084  0.119  0.159],1
220,[ 0.711  0.555  0.406  0.132 -0.078 -0.087  0.093  0.137 -0.069  0.158],[ 0.706  0.527  0.239  0.186 -0.1   -0.064  0.041 -0.081 -0.053  0.021],0
221,[ 0.711  0.507  0.32   0.167 -0.076 -0.019  0.061 -0.107  0.037  0.032],[ 0.683  0.512  0.311  0.201 -0.088 -0.101  0.081 -0.081  0.108  0.012],1
222,[ 0.745  0.537  0.279  0.225 -0.083 -0.082  0.079 -0.082 -0.094  0.031],[ 0.716  0.515  0.416  0.212 -0.034  0.025  0.038 -0.137 -0.039  0.029],0
223,[ 0.689  0.63   0.311  0.197  0.006 -0.051  0.06  -0.122  0.122  0.012],[ 0.528  0.305  0.14   0.178 -0.006 -0.121  0.023 -0.135  0.033  0.012],0
224,[-0.56   0.28   0.133  0.172 -0.012 -0.021  0.055 -0.049  0.03   0.009],[-0.406  0.272  0.133  0.172 -0.012 -0.01   0.067 -0.063 -0.027 -0.027],1
225,[ 0.682  0.512  0.318  0.185 -0.088 -0.066  0.06  -0.076 -0.124  0.012],[ 0.686  0.518  0.381  0.198 -0.076 -0.043  0.063 -0.07   0.119  0.012],0
226,[ 0.762  0.65   0.396  0.237 -0.034 -0.082  0.039 -0.054  0.064  0.031],[ 0.439  0.295  0.103  0.175 -0.061 -0.023  0.06  -0.145  0.072  0.008],1
227,[ 0.762  0.542  0.285  0.237 -0.083 -0.102  0.038 -0.076 -0.11   0.029],[ 0.532  0.275  0.168  0.175 -0.089 -0.084  0.064 -0.124  0.026  0.025],1
228,[-0.56   0.272  0.133  0.172 -0.012 -0.01   0.069  0.003 -0.024  0.074],[ 0.439  0.283  0.15   0.175  0.005 -0.023  0.063 -0.139  0.112  0.008],1
229,[-0.556  0.305  0.104 -0.013 -0.004 -0.036  0.023 -0.075  0.032  0.019],[ 0.757  0.525  0.324  0.176 -0.085 -0.031  0.06  -0.146  0.122  0.164],1
230,[ 0.744  0.509  0.29   0.216 -0.087 -0.102  0.08  -0.016  0.153  0.107],[ 0.795  0.794  0.505  0.193  0.004 -0.127  0.063 -0.124  0.064  0.02 ],0
231,[ 0.758  0.512  0.313  0.201 -0.088 -0.123  0.058 -0.081  0.118  0.012],[ 0.703  0.564  0.282  0.163 -0.077 -0.102  0.087 -0.084 -0.084  0.098],0
232,[ 0.95   0.733  0.515  0.229 -0.09  -0.053  0.084  0.156 -0.044  0.036],[ 0.744  0.525  0.289  0.223 -0.087 -0.102  0.061 -0.016 -0.1    0.107],0
233,[-0.562  0.272  0.126  0.134 -0.084  0.04   0.063 -0.047  0.064  0.033],[ 0.538  0.305  0.125  0.178 -0.006 -0.022  0.023 -0.135  0.033  0.017],0
234,[ 0.684  0.557  0.349  0.186 -0.068 -0.122  0.003 -0.084  0.075  0.159],[ 0.439  0.283 -0.036 -0.062 -0.002 -0.023  0.059 -0.068 -0.024  0.008],0
235,[ 0.744  0.526  0.172 -0.     0.003 -0.058  0.063 -0.107  0.167  0.183],[ 0.71   0.525  0.32   0.152 -0.088 -0.12   0.066 -0.108  0.027  0.155],0
236,[ 0.711  0.507  0.165  0.167 -0.081 -0.019  0.06  -0.107  0.037  0.032],[ 0.7    0.509  0.29   0.186 -0.087 -0.102  0.08  -0.016  0.153  0.107],1
237,[ 0.525  0.275  0.168  0.175 -0.088  0.023  0.063 -0.112 -0.064  0.03 ],[-0.513  0.27   0.14   0.172 -0.003 -0.01   0.069  0.042  0.032  0.092],0
238,[ 0.703  0.564  0.282  0.193 -0.077 -0.102 -0.054 -0.084 -0.084  0.099],[-0.536  0.272  0.132  0.127 -0.011 -0.01   0.066 -0.011 -0.024  0.074],0
239,[ 0.716  0.511  0.286  0.197 -0.004 -0.051  0.06  -0.234  0.1    0.006],[ 0.492  0.276  0.     0.167 -0.002 -0.087  0.08  -0.053 -0.074  0.052],0
240,[ 0.711  0.555  0.399  0.186 -0.076  0.025  0.093 -0.084 -0.074  0.159],[ 0.745  0.537  0.303  0.225 -0.083 -0.082  0.079 -0.082 -0.1    0.031],1
241,[ 0.683  0.512  0.311  0.201 -0.085 -0.12   0.046 -0.142  0.117  0.012],[-0.56   0.272  0.132  0.172 -0.012 -0.01   0.066  0.003 -0.024  0.092],0
242,[ 0.439  0.272  0.081  0.175 -0.082 -0.027  0.061 -0.124  0.061  0.025],[ 0.686  0.516  0.282  0.155 -0.077 -0.12   0.06  -0.084 -0.084  0.027],0
243,[ 0.687  0.507  0.338  0.167 -0.077 -0.019  0.06  -0.107  0.06   0.032],[ 0.711  0.507  0.1    0.033 -0.111 -0.01   0.068 -0.141  0.037 -0.018],1
244,[ 0.686  0.491  0.388  0.201 -0.076  0.011  0.063 -0.07  -0.047  0.012],[ 0.744  0.525  0.165 -0.005  0.006 -0.058  0.063 -0.081  0.167  0.091],1
245,[ 0.712  0.509  0.277  0.186 -0.075 -0.019  0.077 -0.016  0.153  0.107],[ 0.689  0.513  0.311  0.197  0.006 -0.051  0.06  -0.104  0.117  0.012],0
246,[ 0.492  0.276 -0.001  0.168 -0.002 -0.087  0.08  -0.053 -0.074  0.052],[ 0.439  0.275 -0.046  0.168 -0.002 -0.017  0.059 -0.012  0.059  0.01 ],0
247,[ 0.704  0.507  0.32   0.167 -0.081 -0.019  0.061 -0.107 -0.104  0.032],[ 0.711  0.555  0.399  0.09  -0.076  0.025  0.063 -0.082 -0.08   0.029],0
248,[ 0.716  0.515  0.17   0.003 -0.054  0.025  0.063 -0.157 -0.055  0.029],[ 0.744  0.508  0.172 -0.     0.003 -0.103  0.046 -0.027  0.061  0.183],1
249,[ 0.7    0.509  0.289  0.184 -0.087 -0.102  0.08  -0.016  0.153  0.107],[ 0.746  0.521  0.325  0.187 -0.089 -0.1    0.061  0.189 -0.067  0.016],1
250,[ 0.686  0.516  0.282  0.155 -0.077 -0.12   0.06  -0.084 -0.084  0.027],[-0.702  0.509  0.276  0.023  0.004 -0.102  0.088 -0.084  0.044  0.041],1
251,[ 0.439  0.283 -0.036 -0.062 -0.002 -0.023  0.059 -0.068 -0.024  0.008],[ 0.95   0.733  0.515  0.229 -0.09  -0.053  0.084  0.156 -0.044  0.036],1
252,[ 0.525  0.275  0.168  0.175 -0.088  0.04   0.063 -0.047  0.064  0.031],[ 0.711  0.555  0.349  0.186 -0.068 -0.094  0.003 -0.084  0.119  0.159],1
253,[-0.56   0.272  0.132  0.172 -0.012 -0.01   0.066  0.003 -0.024  0.092],[ 0.459  0.275  0.168  0.175 -0.088  0.04   0.062 -0.047 -0.113  0.031],1
254,[-0.702  0.509  0.276 -0.001  0.004 -0.102  0.123 -0.084  0.044  0.041],[ 0.716  0.515  0.17   0.003 -0.054  0.025  0.063 -0.157 -0.055  0.029],0
255,[ 0.716  0.483  0.249  0.105 -0.09  -0.112  0.038 -0.135 -0.097  0.046],[ 0.439  0.227  0.081  0.175 -0.082 -0.027  0.057 -0.112  0.061  0.025],1
256,[ 0.683  0.512  0.311  0.201 -0.088 -0.123  0.058 -0.081  0.118  0.012],[ 0.532  0.275  0.168  0.175 -0.089 -0.084  0.064 -0.124  0.026  0.025],1
257,[ 0.707  0.491  0.388  0.201 -0.076  0.011  0.063 -0.11  -0.047  0.013],[ 0.686  0.491  0.388  0.201 -0.076  0.011  0.063 -0.07  -0.047  0.012],0
258,[ 0.538  0.305  0.125  0.178 -0.006 -0.022  0.023 -0.135  0.033  0.017],[ 0.716  0.511  0.286  0.197 -0.004 -0.051  0.06  -0.234  0.1    0.006],1
259,[ 0.744  0.525  0.289  0.172 -0.014 -0.102  0.061 -0.122 -0.105  0.001],[-0.562  0.272  0.126  0.134 -0.084  0.04   0.063 -0.047  0.064  0.033],1
260,[ 0.711  0.555  0.399  0.186 -0.076  0.025  0.093 -0.084 -0.074  0.159],[-0.56   0.272  0.133  0.172 -0.012 -0.01   0.069  0.003 -0.024  0.074],0
261,[ 0.762  0.65   0.396  0.174 -0.096 -0.082  0.039 -0.054 -0.049  0.031],[ 0.644  0.499  0.32   0.223 -0.078 -0.103  0.067 -0.084 -0.026 -0.07 ],1
262,[ 0.762  0.542  0.285  0.237 -0.083 -0.102  0.038 -0.076 -0.11   0.029],[-0.51   0.305  0.125  0.179 -0.006 -0.028  0.023 -0.135  0.033  0.017],0
263,[ 0.795  0.794  0.505  0.193  0.004 -0.127  0.063 -0.124  0.064  0.02 ],[ 0.691  0.528  0.289  0.19   0.005 -0.102  0.075 -0.016 -0.095  0.108],0
264,[ 0.716  0.515  0.416  0.212 -0.034  0.025  0.038 -0.137 -0.039  0.029],[ 0.703  0.564  0.282  0.193 -0.077 -0.102 -0.054 -0.084 -0.084  0.099],1
265,[ 0.71   0.525  0.289  0.126 -0.089 -0.102  0.075 -0.016 -0.095  0.114],[-0.395  0.256  0.133  0.172 -0.031 -0.082  0.04  -0.076  0.029 -0.034],1
266,[-0.56   0.272  0.133  0.172 -0.012 -0.01   0.069 -0.049  0.03   0.015],[ 0.703  0.564  0.282  0.163 -0.077 -0.102  0.087 -0.084 -0.084  0.098],1
267,[ 0.521  0.275  0.136  0.168 -0.07  -0.017 -0.128 -0.013  0.024  0.01 ],[ 0.682  0.512  0.318  0.185 -0.088 -0.066  0.06  -0.076 -0.124  0.012],0
268,[ 0.683  0.512  0.311  0.201 -0.088 -0.101  0.081 -0.081  0.108  0.012],[ 0.762  0.537  0.301  0.237 -0.083 -0.082  0.039 -0.054 -0.103  0.031],1
269,[ 0.711  0.555  0.406  0.132 -0.078 -0.087  0.093  0.137 -0.069  0.158],[ 0.745  0.537  0.279  0.225 -0.083 -0.082  0.079 -0.082 -0.094  0.031],0
270,[ 0.744  0.525  0.289  0.223 -0.087 -0.102  0.061 -0.016 -0.1    0.107],[ 0.528  0.305  0.14   0.178 -0.006 -0.121  0.023 -0.135  0.033  0.012],0
271,[ 0.439  0.283  0.15   0.175  0.005 -0.023  0.063 -0.139  0.112  0.008],[ 0.777  0.65   0.396  0.167  0.015 -0.025  0.044 -0.054 -0.06   0.031],0
272,[ 0.745  0.537  0.303  0.225 -0.083 -0.082  0.079 -0.082 -0.1    0.031],[ 0.683  0.512  0.311  0.201 -0.085 -0.12   0.046 -0.142  0.117  0.012],1
273,[ 0.689  0.63   0.311  0.197  0.006 -0.051  0.06  -0.122  0.122  0.012],[ 0.492  0.276  0.     0.167 -0.002 -0.087  0.08  -0.053 -0.074  0.052],0
274,[-0.56   0.272  0.132  0.127 -0.012 -0.01   0.066  0.003 -0.024  0.074],[-0.406  0.272  0.133  0.172 -0.012 -0.01   0.067 -0.063 -0.027 -0.027],1
275,[ 0.706  0.527  0.239  0.186 -0.1   -0.064  0.041 -0.081 -0.053  0.021],[-0.556  0.305  0.104 -0.013 -0.004 -0.036  0.023 -0.075  0.032  0.019],0
276,[ 0.7    0.509  0.289  0.184 -0.087 -0.102  0.08  -0.016  0.153  0.107],[-0.667  0.515  0.276  0.176 -0.007 -0.129  0.082 -0.113  0.064  0.003],1
277,[ 0.744  0.509  0.29   0.216 -0.087 -0.102  0.08  -0.016  0.153  0.107],[ 0.686  0.556  0.311  0.184 -0.088 -0.098  0.093 -0.071 -0.047  0.012],0
278,[ 0.744  0.508  0.172 -0.     0.003 -0.103  0.046 -0.107  0.035  0.183],[ 0.704  0.507  0.32   0.167 -0.081 -0.019  0.061 -0.107 -0.104  0.032],0
279,[ 0.711  0.507  0.32   0.167 -0.076 -0.019  0.061 -0.107  0.037  0.032],[ 0.699  0.547  0.175  0.185 -0.076 -0.08   0.034  0.016  0.059  0.033],1
280,[-0.56   0.272  0.133  0.172 -0.012 -0.01   0.068 -0.079  0.029 -0.027],[ 0.744  0.564  0.282  0.123 -0.088 -0.102  0.085 -0.084 -0.068  0.107],0
281,[ 0.7    0.509  0.29   0.186 -0.087 -0.102  0.08  -0.016  0.153  0.107],[ 0.757  0.525  0.324  0.176 -0.085 -0.031  0.06  -0.146  0.122  0.164],1
282,[ 0.762  0.542  0.285  0.172 -0.092 -0.102  0.038 -0.076 -0.11   0.029],[ 0.744  0.508  0.172 -0.     0.003 -0.103  0.046 -0.027  0.061  0.183],1
283,[ 0.711  0.555  0.399  0.09  -0.076  0.025  0.063 -0.082 -0.08   0.029],[ 0.711  0.507  0.165  0.167 -0.081 -0.019  0.06  -0.107  0.037  0.032],1
284,[ 0.711  0.507  0.175  0.156 -0.076 -0.019  0.066 -0.107  0.037  0.033],[ 0.439  0.275 -0.046  0.168 -0.002 -0.017  0.059 -0.012  0.059  0.01 ],1
285,[ 0.439  0.283  0.103  0.175 -0.002 -0.023  0.06  -0.139  0.062  0.008],[ 0.758  0.512  0.313  0.201 -0.088 -0.123  0.058 -0.081  0.118  0.012],1
286,[ 0.686  0.518  0.381  0.198 -0.076 -0.043  0.063 -0.07   0.119  0.012],[ 0.712  0.509  0.277  0.186 -0.075 -0.019  0.077 -0.016  0.153  0.107],1
287,[-0.513  0.27   0.14   0.172 -0.003 -0.01   0.069  0.042  0.032  0.092],[ 0.439  0.295  0.103  0.175 -0.061 -0.023  0.06  -0.145  0.072  0.008],1
288,[-0.56   0.28   0.133  0.172 -0.012 -0.021  0.055 -0.049  0.03   0.009],[ 0.744  0.526  0.172 -0.     0.003 -0.058  0.063 -0.107  0.167  0.183],1
289,[-0.56   0.272  0.14   0.172 -0.012 -0.01   0.069  0.003  0.03   0.092],[ 0.71   0.525  0.32   0.152 -0.088 -0.12   0.066 -0.108  0.027  0.155],1
