,Src,Dst,Weight
0,3424,3551,1
1,3538,3575,1
2,3546,3599,0
3,3421,3540,1
4,3589,3402,0
5,3510,3512,1
6,3481,3522,1
7,3560,3527,0
8,3537,3506,0
9,3563,3523,1
10,3585,3595,0
11,3446,3545,1
12,3544,3567,1
13,3593,3586,0
14,3435,3554,1
15,3574,3548,0
16,3473,3516,0
17,3529,3568,1
18,3496,3524,0
19,3388,3526,1
20,3408,3569,1
21,3564,3573,0
22,3456,3448,1
23,3497,3330,1
24,3602,3590,0
25,3474,3555,0
26,3562,3495,0
27,3528,3601,1
28,3598,3572,0
29,3437,3561,0
30,3336,3578,0
31,3502,3587,0
32,3487,3583,1
33,3494,3600,0
34,3580,3455,0
35,3525,3577,0
36,3596,3476,1
37,3478,3367,0
38,3592,3383,1
39,3582,3588,1
40,3576,3493,0
41,3520,3571,1
42,3507,3570,0
43,3584,3531,1
44,3543,3550,0
45,3532,3556,0
46,3553,3591,1
47,3559,3557,0
48,3581,3558,1
49,3414,3479,0
50,3586,3506,1
51,3516,3543,1
52,3525,3588,0
53,3531,3538,0
54,3591,3602,0
55,3481,3554,1
56,3545,3567,0
57,3474,3585,1
58,3599,3570,1
59,3546,3330,0
60,3446,3558,1
61,3555,3582,0
62,3584,3580,1
63,3507,3596,0
64,3478,3564,0
65,3476,3572,0
66,3598,3520,0
67,3367,3529,1
68,3527,3526,1
69,3556,3497,0
70,3424,3571,1
71,3537,3559,0
72,3336,3512,1
73,3557,3592,1
74,3510,3502,1
75,3473,3578,0
76,3448,3548,0
77,3421,3495,0
78,3455,3575,0
79,3532,3583,0
80,3560,3494,1
81,3590,3522,1
82,3593,3524,0
83,3402,3383,1
84,3551,3414,0
85,3577,3587,0
86,3487,3574,1
87,3595,3561,0
88,3456,3589,1
89,3493,3550,1
90,3553,3388,1
91,3435,3573,0
92,3540,3408,0
93,3523,3569,1
94,3496,3562,1
95,3568,3544,0
96,3600,3437,1
97,3479,3528,1
98,3581,3601,1
99,3563,3576,1
100,3592,3598,0
101,3496,3550,0
102,3336,3522,0
103,3583,3602,1
104,3424,3414,1
105,3481,3587,0
106,3531,3478,1
107,3543,3529,0
108,3574,3528,0
109,3561,3600,1
110,3571,3595,0
111,3524,3474,1
112,3556,3593,1
113,3588,3599,1
114,3408,3564,1
115,3497,3569,1
116,3330,3540,1
117,3388,3507,1
118,3523,3367,0
119,3495,3560,1
120,3568,3402,0
121,3538,3562,1
122,3601,3502,0
123,3557,3546,1
124,3455,3559,1
125,3527,3573,1
126,3487,3578,0
127,3575,3590,1
128,3520,3510,0
129,3548,3576,1
130,3479,3473,1
131,3563,3383,1
132,3476,3558,1
133,3456,3494,1
134,3516,3577,1
135,3525,3532,1
136,3580,3446,0
137,3526,3555,0
138,3493,3586,1
139,3570,3544,0
140,3506,3591,1
141,3581,3448,1
142,3567,3551,1
143,3537,3582,0
144,3585,3554,0
145,3584,3512,1
146,3421,3553,0
147,3435,3545,0
148,3589,3596,0
149,3437,3572,0
150,3591,3595,0
151,3599,3560,1
152,3571,3582,0
153,3495,3589,1
154,3592,3446,0
155,3575,3559,1
156,3569,3421,0
