,Src,Dst,Weight
0,4418,4430,1
1,4366,4422,1
2,4399,4328,1
3,4421,4264,0
4,4431,4432,0
5,4287,4433,0
6,4416,4389,0
7,4330,4424,0
8,4434,4435,1
9,4368,4324,1
10,4413,4436,0
11,4347,4437,1
12,4407,4402,0
13,4438,4386,0
14,4394,4376,0
15,4315,4408,1
16,4274,4415,0
17,4439,4358,1
18,4440,4417,0
19,4261,4237,0
20,4388,4426,0
21,4414,4419,1
22,4441,4396,1
23,4442,4342,1
24,4443,4360,0
25,4331,4338,1
26,4244,4375,0
27,4371,4216,1
28,4378,4301,0
29,4420,4374,1
30,4355,4340,1
31,4354,4409,0
32,4444,4445,0
33,4379,4423,0
34,4286,4270,1
35,4243,4322,0
36,4428,4327,0
37,4446,4405,1
38,4425,4367,0
39,4411,4398,1
40,4447,4448,1
41,4449,4391,1
42,4250,4450,0
43,4404,4339,1
44,4341,4390,0
45,4307,4381,0
46,4393,4219,1
47,4451,4372,0
48,4369,4429,1
49,4392,4427,1
50,4328,4378,0
51,4427,4421,1
52,4274,4409,0
53,4327,4422,0
54,4432,4389,1
55,4416,4417,0
56,4451,4447,0
57,4435,4414,0
58,4368,4431,1
59,4423,4420,1
60,4331,4424,1
61,4394,4340,1
62,4411,4219,1
63,4386,4440,1
64,4434,4442,1
65,4366,4430,0
66,4339,4425,1
67,4404,4398,1
68,4415,4413,1
69,4330,4286,1
70,4354,4436,0
71,4419,4379,0
72,4402,4376,0
73,4444,4439,0
74,4307,4438,0
75,4372,4450,1
76,4315,4449,0
77,4445,4369,1
78,4360,4358,1
79,4371,4216,1
80,4391,4390,0
81,4324,4355,0
82,4399,4388,1
83,4375,4301,0
84,4338,4392,0
85,4418,4381,1
86,4244,4341,1
87,4446,4396,1
88,4441,4287,1
89,4393,4405,1
90,4264,4270,1
91,4250,4237,0
92,4433,4407,1
93,4243,4428,1
94,4426,4374,1
95,4367,4261,1
96,4437,4408,1
97,4443,4429,0
98,4347,4448,1
99,4342,4322,1
100,4425,4434,0
101,4331,4371,1
102,4432,4404,0
103,4424,4374,1
104,4449,4438,1
105,4376,4448,1
106,4450,4386,0
107,4407,4408,1
108,4398,4421,1
109,4358,4428,1
110,4379,4237,1
111,4413,4427,1
112,4420,4405,1
113,4435,4375,0
114,4451,4429,0
115,4419,4244,0
116,4327,4394,0
117,4354,4430,0
118,4315,4368,0
119,4411,4426,0
120,4372,4286,1
121,4389,4415,0
122,4328,4347,0
123,4367,4330,0
124,4436,4378,1
125,4399,4388,1
126,4366,4447,0
127,4340,4243,1
128,4339,4274,0
129,4409,4390,0
130,4250,4423,0
131,4355,4369,1
132,4446,4444,1
133,4360,4396,1
134,4440,4437,0
135,4431,4264,0
136,4442,4322,1
137,4338,4216,1
138,4342,4301,0
139,4219,4270,0
140,4433,4422,1
141,4381,4261,1
142,4391,4402,0
143,4418,4416,1
144,4393,4307,1
145,4392,4324,1
146,4341,4439,0
147,4445,4443,1
148,4441,4414,1
149,4417,4287,1
150,4430,4447,0
151,4358,4420,0
152,4390,4419,1
153,4330,4437,1
154,4431,4369,0
155,4451,4408,1
156,4307,4376,0
157,4286,4427,1
158,4418,4409,1
159,4243,4301,0
160,4342,4416,1
161,4388,4440,1
162,4438,4392,0
163,4219,4396,1
164,4422,4327,1
165,4448,4367,0
166,4434,4425,1
167,4375,4372,1
168,4442,4394,0
169,4421,4360,0
170,4429,4315,0
171,4379,4287,1
172,4435,4354,0
173,4341,4355,0
174,4436,4423,1
175,4424,4339,1
176,4368,4402,1
177,4274,4324,0
178,4398,4417,0
179,4439,4378,1
180,4340,4446,1
181,4244,4366,0
182,4371,4381,0
183,4250,4347,0
184,4441,4404,1
185,4444,4328,1
186,4237,4443,1
187,4411,4216,1
188,4413,4270,1
189,4405,4450,0
190,4407,4449,0
191,4393,4415,1
192,4433,4264,0
193,4432,4414,1
194,4261,4399,0
195,4338,4386,0
196,4331,4445,1
197,4374,4389,0
198,4391,4426,0
199,4428,4322,0
200,4322,4324,0
201,4219,4414,0
202,4286,4445,0
203,4330,4408,1
204,4433,4427,1
205,4315,4388,0
206,4450,4391,1
207,4420,4413,1
208,4407,4439,0
209,4437,4301,0
210,4270,4287,1
211,4389,4428,1
212,4440,4371,0
213,4422,4436,0
214,4411,4369,1
215,4244,4430,0
216,4418,4419,1
217,4360,4386,0
218,4417,4347,1
219,4396,4421,1
220,4328,4415,0
221,4368,4398,1
222,4444,4372,0
223,4434,4237,1
224,4216,4442,0
225,4402,4366,1
226,4423,4327,1
227,4409,4446,0
228,4331,4431,1
229,4435,4392,0
230,4381,4441,0
231,4438,4261,1
232,4449,4424,1
233,4307,4338,0
234,4274,4375,0
235,4341,4443,1
236,4394,4447,1
237,4432,4429,1
238,4355,4425,1
239,4379,4340,0
240,4374,4354,1
241,4358,4426,0
242,4376,4264,1
243,4399,4367,1
244,4393,4250,1
245,4339,4416,1
246,4390,4404,1
247,4243,4448,1
248,4405,4451,0
249,4378,4342,0
250,4368,4413,1
251,4428,4393,0
252,4434,4447,0
253,4417,4376,1
254,4424,4243,1
255,4237,4366,0
256,4389,4415,0
257,4440,4331,0
258,4414,4379,0
259,4409,4396,1
260,4441,4216,1
261,4429,4270,1
262,4374,4443,1
263,4274,4354,1
264,4448,4388,0
265,4286,4391,1
266,4394,4398,1
267,4425,4407,0
268,4422,4446,0
269,4436,4328,1
270,4411,4451,1
271,4367,4386,0
272,4445,4402,1
273,4392,4339,1
274,4360,4250,1
275,4418,4338,1
276,4438,4347,0
277,4450,4327,1
278,4358,4437,0
279,4369,4324,0
280,4390,4244,1
281,4408,4340,0
282,4307,4439,0
283,4342,4264,0
284,4322,4341,1
285,4378,4261,1
286,4416,4433,0
287,4432,4435,1
288,4315,4421,1
289,4330,4420,1
290,4219,4430,0
291,4423,4287,1
292,4301,4405,1
293,4449,4444,1
294,4426,4404,0
295,4399,4427,1
296,4431,4371,0
297,4372,4381,1
298,4442,4375,0
299,4355,4419,1
300,4428,4447,0
301,4391,4436,0
302,4237,4438,0
303,4355,4388,1
304,4327,4451,0
305,4440,4411,0
306,4425,4396,0
307,4435,4389,0
308,4219,4407,0
309,4414,4448,1
310,4405,4270,0
311,4324,4274,1
312,4437,4434,0
313,4360,4374,1
314,4423,4340,1
315,4399,4328,1
316,4287,4379,0
317,4392,4402,1
318,4426,4424,0
319,4422,4354,0
320,4394,4441,0
321,4421,4216,0
322,4418,4338,1
323,4398,4330,0
324,4347,4442,0
325,4243,4261,1
326,4444,4416,1
327,4449,4315,1
328,4404,4443,1
329,4375,4366,1
330,4445,4408,1
331,4368,4409,1
332,4439,4413,1
333,4427,4378,1
334,4381,4431,1
335,4371,4301,0
336,4450,4417,0
337,4358,4367,0
338,4429,4430,0
339,4331,4372,1
340,4341,4446,0
341,4342,4432,0
342,4376,4322,1
343,4419,4339,0
344,4307,4420,0
345,4390,4415,1
346,4369,4386,0
347,4250,4286,0
348,4433,4393,1
349,4244,4264,0
350,4216,4371,0
351,4420,4422,1
352,4264,4340,1
353,4427,4328,1
354,4244,4381,0
355,4372,4447,0
356,4250,4287,0
357,4360,4405,1
358,4396,4414,0
359,4409,4367,1
360,4261,4399,0
361,4390,4423,1
362,4434,4386,0
363,4322,4368,0
364,4451,4436,0
365,4428,4417,0
366,4407,4274,1
367,4375,4437,1
368,4439,4415,0
369,4394,4324,1
370,4339,4355,0
371,4219,4440,0
372,4443,4354,0
373,4374,4416,1
374,4424,4315,1
375,4286,4237,1
376,4369,4411,0
377,4342,4330,0
378,4430,4444,1
379,4331,4450,1
380,4449,4429,1
381,4435,4442,0
382,4338,4366,0
383,4389,4341,1
384,4379,4327,1
385,4392,4433,0
386,4431,4419,0
387,4418,4426,1
388,4307,4438,0
389,4393,4391,1
390,4243,4421,1
391,4388,4378,1
392,4358,4404,0
393,4398,4425,1
394,4445,4402,1
395,4408,4376,0
396,4441,4432,1
397,4347,4270,1
398,4301,4413,1
399,4446,4448,1
400,4331,4341,1
401,4445,4286,1
402,4411,4435,1
403,4324,4420,1
404,4451,4389,0
405,4374,4429,0
406,4369,4327,1
407,4358,4447,0
408,4434,4371,1
409,4250,4391,0
410,4443,4386,0
411,4396,4444,0
412,4381,4375,0
413,4388,4339,0
414,4219,4424,0
415,4425,4446,0
416,4367,4368,0
417,4399,4378,1
418,4449,4419,1
419,4342,4355,0
420,4244,4376,0
421,4414,4393,0
422,4398,4328,1
