,Src,Dst,Weight
0,5674,5643,1
1,5802,5803,1
2,5799,5689,1
3,5804,5603,1
4,5732,5739,0
5,5748,5745,1
6,5723,5783,1
7,5703,5756,0
8,5805,5767,1
9,5711,5761,0
10,5708,5806,1
11,5744,5699,0
12,5807,5740,0
13,5801,5787,1
14,5808,5768,1
15,5809,5709,1
16,5757,5791,1
17,5810,5779,1
18,5765,5811,1
19,5812,5798,1
20,5788,5813,1
21,5617,5717,0
22,5639,5628,1
23,5793,5736,0
24,5702,5796,0
25,5733,5814,1
26,5721,5726,0
27,5785,5752,0
28,5714,5753,0
29,5780,5815,0
30,5816,5797,1
31,5737,5662,1
32,5786,5644,1
33,5817,5741,0
34,5778,5759,0
35,5659,5800,0
36,5729,5818,0
37,5763,5774,1
38,5675,5819,0
39,5719,5781,0
40,5713,5792,0
41,5820,5771,1
42,5790,5764,1
43,5556,5773,1
44,5821,5822,0
45,5789,5823,1
46,5734,5769,1
47,5824,5794,0
48,5666,5731,0
49,5825,5784,1
50,5556,5804,0
51,5603,5765,0
52,5748,5774,1
53,5713,5787,0
54,5711,5781,0
55,5768,5736,0
56,5662,5739,0
57,5702,5821,0
58,5794,5813,1
59,5719,5778,0
60,5784,5721,0
61,5731,5803,0
62,5756,5815,1
63,5817,5802,0
64,5643,5740,0
65,5816,5822,1
66,5723,5733,1
67,5796,5771,1
68,5824,5800,0
69,5814,5805,0
70,5674,5797,0
71,5798,5703,0
72,5757,5807,1
73,5689,5753,0
74,5788,5732,1
75,5745,5675,1
76,5764,5812,1
77,5726,5659,1
78,5717,5806,1
79,5737,5734,0
80,5783,5785,1
81,5809,5744,1
82,5639,5790,1
83,5820,5823,1
84,5666,5741,0
85,5791,5819,0
86,5801,5799,1
87,5709,5761,0
88,5763,5767,1
89,5617,5792,0
90,5769,5714,1
91,5773,5699,0
92,5752,5628,1
93,5708,5759,0
94,5811,5789,0
95,5793,5818,0
96,5780,5808,0
97,5825,5644,1
98,5786,5779,1
99,5810,5729,0
100,5732,5797,0
101,5799,5752,1
102,5675,5794,0
103,5789,5771,1
104,5806,5745,0
105,5764,5808,1
106,5791,5723,0
107,5785,5809,0
108,5703,5699,0
109,5734,5617,1
110,5721,5708,1
111,5643,5714,1
112,5811,5788,0
113,5756,5810,1
114,5713,5783,0
115,5711,5784,1
116,5733,5644,0
117,5807,5763,1
118,5731,5820,0
119,5739,5737,1
120,5741,5702,1
121,5824,5689,1
122,5774,5818,0
123,5790,5780,1
124,5805,5759,0
125,5753,5639,0
126,5709,5761,0
127,5662,5736,0
128,5821,5822,0
129,5768,5781,0
130,5767,5786,0
131,5717,5628,0
132,5800,5666,1
133,5729,5773,0
134,5793,5792,0
135,5802,5769,1
136,5819,5817,1
137,5719,5812,0
138,5603,5779,1
139,5816,5757,1
140,5787,5659,1
141,5804,5823,1
142,5726,5798,1
143,5803,5814,1
144,5674,5556,1
145,5815,5825,0
146,5765,5801,0
147,5813,5778,0
148,5796,5740,1
149,5748,5744,1
150,5805,5785,1
151,5732,5639,0
152,5779,5808,0
153,5643,5726,0
154,5768,5824,1
155,5774,5810,1
156,5800,5556,1
157,5761,5821,1
158,5744,5719,0
159,5798,5797,0
160,5819,5729,1
161,5780,5812,0
162,5796,5756,1
163,5617,5740,0
164,5786,5802,0
165,5811,5784,1
166,5628,5659,1
167,5752,5731,1
168,5721,5781,1
169,5702,5773,0
170,5674,5737,1
171,5757,5703,1
172,5745,5809,0
173,5764,5763,1
174,5689,5765,0
175,5813,5733,0
176,5644,5771,1
177,5794,5816,0
178,5723,5767,1
179,5799,5783,1
180,5714,5823,0
181,5736,5713,1
182,5753,5734,0
183,5739,5814,1
184,5815,5748,0
185,5603,5790,0
186,5807,5717,1
187,5708,5788,0
188,5778,5787,1
189,5769,5801,0
190,5825,5709,1
191,5675,5793,0
192,5806,5818,0
193,5759,5699,1
194,5822,5803,0
195,5804,5792,0
196,5666,5789,0
197,5820,5711,1
198,5791,5662,1
199,5817,5741,0
200,5792,5820,1
201,5822,5810,1
202,5659,5779,1
203,5798,5719,1
204,5752,5812,1
205,5774,5708,0
206,5732,5825,0
207,5733,5807,0
208,5809,5801,0
