,Src,Dst,Weight
0,5571,5611,0
1,5612,5563,0
2,5450,5559,1
3,5570,5613,1
4,5521,5614,0
5,5496,5494,1
6,5497,5541,1
7,5438,5615,0
8,5488,5540,1
9,5595,5604,0
10,5565,5596,0
11,5594,5608,0
12,5552,5599,1
13,5434,5468,0
14,5432,5592,0
15,5576,5578,0
16,5464,5567,1
17,5491,5616,0
18,5498,5572,1
19,5617,5618,0
20,5519,5566,1
21,5553,5510,1
22,5483,5308,1
23,5528,5577,0
24,5526,5607,0
25,5588,5543,1
26,5331,5619,0
27,5573,5620,0
28,5593,5469,0
29,5534,5621,0
30,5622,5527,0
31,5587,5590,0
32,5623,5601,0
33,5624,5581,0
34,5542,5605,1
35,5579,5503,0
36,5600,5625,0
37,5547,5522,1
38,5575,5606,1
39,5626,5568,0
40,5532,5584,0
41,5476,5558,1
42,5548,5585,0
43,5580,5597,1
44,5591,5490,0
45,5574,5506,1
46,5505,5583,0
47,5395,5598,0
48,5586,5610,1
49,5602,5627,0
50,5573,5506,1
51,5616,5614,1
52,5623,5583,0
53,5604,5497,0
54,5553,5595,1
55,5572,5597,1
56,5577,5578,0
57,5580,5494,0
58,5543,5434,1
59,5618,5559,1
60,5469,5584,1
61,5605,5438,0
62,5585,5600,1
63,5568,5542,0
64,5532,5625,0
65,5598,5567,1
66,5558,5617,0
67,5574,5527,0
68,5602,5395,1
69,5476,5491,1
70,5576,5611,0
71,5594,5608,0
72,5503,5606,1
73,5510,5601,0
74,5626,5498,0
75,5588,5450,1
76,5331,5519,0
77,5432,5627,0
78,5540,5570,0
79,5610,5586,0
80,5468,5621,0
81,5587,5607,0
82,5599,5565,1
83,5622,5620,0
84,5591,5613,0
85,5505,5579,1
86,5615,5548,1
87,5619,5534,1
88,5488,5590,0
89,5596,5552,1
90,5575,5593,0
91,5592,5308,1
92,5522,5566,1
93,5563,5612,1
94,5483,5526,1
95,5528,5571,1
96,5490,5496,0
97,5541,5521,1
98,5624,5464,0
99,5581,5547,0
100,5505,5616,1
101,5608,5559,1
102,5623,5584,1
103,5464,5468,1
104,5432,5624,0
105,5594,5622,1
106,5625,5496,1
107,5627,5331,1
108,5580,5395,1
109,5621,5619,0
110,5617,5450,1
111,5526,5469,0
112,5611,5605,1
113,5576,5510,1
114,5615,5604,1
115,5626,5567,0
116,5565,5602,0
117,5522,5568,1
118,5497,5595,1
119,5607,5575,1
120,5600,5583,0
121,5591,5579,0
122,5570,5618,0
123,5596,5542,0
124,5540,5601,0
125,5614,5593,0
126,5476,5588,0
127,5552,5498,0
128,5528,5574,0
129,5553,5541,1
130,5620,5563,0
131,5597,5610,0
132,5548,5581,1
133,5606,5612,0
134,5527,5547,1
135,5592,5590,0
136,5434,5521,1
137,5543,5572,0
138,5483,5578,0
139,5577,5488,0
140,5613,5491,1
141,5532,5519,0
142,5494,5438,0
143,5503,5586,0
144,5571,5598,0
145,5585,5566,1
146,5587,5534,1
147,5599,5558,0
148,5490,5506,0
149,5573,5308,1
150,5620,5624,1
151,5488,5490,1
152,5567,5604,0
153,5547,5596,0
154,5395,5584,0
155,5608,5496,1
156,5308,5434,0
157,5468,5519,0
158,5570,5331,1
159,5572,5566,1
160,5622,5605,0
161,5558,5450,0
162,5590,5616,1
163,5571,5506,0
164,5625,5526,1
165,5597,5505,0
166,5491,5583,0
167,5528,5573,0
168,5432,5476,0
169,5626,5568,0
170,5565,5606,0
171,5598,5610,1
172,5595,5483,0
173,5613,5601,0
174,5580,5543,0
175,5612,5498,0
176,5599,5542,0
177,5553,5592,1
178,5497,5585,0
179,5621,5574,1
180,5469,5552,1
181,5586,5579,1
182,5614,5577,0
183,5541,5540,0
184,5615,5578,1
185,5611,5617,1
186,5521,5581,0
187,5600,5522,1
188,5591,5494,0
189,5593,5438,0
190,5576,5559,1
191,5532,5607,0
192,5602,5627,0
193,5618,5623,1
194,5619,5594,1
195,5575,5527,0
196,5534,5503,0
197,5587,5464,0
198,5588,5563,0
199,5548,5510,1
200,5597,5469,0
201,5395,5586,0
202,5593,5510,1
203,5619,5614,1
204,5605,5497,1
205,5540,5580,0
206,5506,5578,0
207,5488,5568,1
208,5581,5596,0
209,5598,5574,0
210,5601,5464,1
211,5591,5543,0
212,5491,5434,0
213,5527,5588,0
214,5572,5519,0
215,5528,5623,0
216,5573,5476,1
217,5494,5496,0
218,5503,5559,1
219,5626,5450,0
220,5534,5553,0
221,5331,5604,0
222,5438,5570,1
223,5565,5607,0
224,5552,5432,1
225,5583,5620,0
226,5602,5615,0
227,5575,5606,1
228,5579,5498,0
229,5611,5622,1
230,5308,5599,1
231,5505,5616,1
232,5592,5625,0
233,5483,5541,1
234,5542,5590,1
235,5563,5577,1
236,5490,5587,0
237,5558,5617,0
238,5600,5595,1
239,5468,5571,1
240,5612,5526,1
241,5624,5521,1
