,Src,Dst,Weight
0,5171,5117,1
1,5172,5173,0
2,5102,5174,0
3,5142,5175,0
4,5122,5176,0
5,5177,5124,1
6,5137,5178,1
7,5156,5111,1
8,5179,5105,1
9,5049,5099,1
10,5135,5009,1
11,5152,5167,1
12,5180,5163,1
13,5039,5181,0
14,5037,5182,0
15,5183,5184,1
16,5154,5082,1
17,5103,5125,0
18,5148,5035,1
19,5157,5185,1
20,5112,5045,0
21,5186,5130,0
22,5187,5164,1
23,5158,5096,1
24,5188,5024,0
25,5162,5151,1
26,5126,5108,1
27,5107,5025,1
28,5083,5189,0
29,5159,4865,0
30,5190,5012,1
31,5191,5101,0
32,5072,5166,0
33,5121,5085,1
34,5133,5095,0
35,5161,5165,1
36,5144,5150,1
37,5168,5160,0
38,5100,5115,1
39,5153,5084,1
40,5147,5110,1
41,5170,5192,0
42,5006,5093,0
43,5145,5141,1
44,5193,4946,1
45,5149,4924,1
46,5194,5057,0
47,5065,5195,1
48,5146,5106,1
49,5056,5196,0
50,5137,5165,1
51,5174,5171,1
52,5152,5035,1
53,5045,5186,1
54,5025,5145,0
55,5111,5173,0
56,5093,5012,1
57,5185,5056,1
58,5009,5126,0
59,5179,5158,0
60,5049,5006,1
61,5151,5082,0
62,5130,5159,1
63,5024,5161,0
64,5183,5178,1
65,5166,4865,1
66,5124,5108,0
67,5170,5039,0
68,5065,5190,1
69,5083,5106,1
70,5187,5188,0
71,5157,5153,0
72,5121,5102,1
73,5164,5095,0
74,5037,5189,0
75,5101,5184,1
76,5122,5103,1
77,5177,5146,1
78,5191,5172,0
79,5150,5135,0
80,5167,5117,0
81,5084,5115,0
82,5105,4946,0
83,5162,5125,0
84,5107,5110,0
85,5133,5144,0
86,5196,5149,0
87,5096,5194,1
88,5175,5072,1
89,5154,5180,0
90,4924,5160,0
91,5181,5193,1
92,5182,5147,0
93,5141,5195,0
94,5112,5100,0
95,5057,5085,1
96,5163,5176,0
97,5142,5099,1
98,5148,5168,0
99,5192,5156,1
100,5108,5170,1
101,5183,5117,1
102,5186,5171,0
103,5099,5072,0
104,5193,5102,0
105,5168,5161,0
106,5191,5112,1
107,5142,5144,0
108,5111,5115,1
109,5149,5037,1
110,5057,5166,0
111,5093,5158,0
112,5130,5181,0
113,5110,5196,0
114,5024,5012,1
115,5056,5182,0
116,5163,5049,0
117,5177,5184,1
118,5006,5172,0
119,5145,4924,1
120,5133,5084,0
121,5179,5124,1
122,5121,5162,1
123,5160,5173,1
124,5165,5085,1
125,5025,5157,0
126,5187,5147,1
127,5035,5101,0
128,5180,5167,1
129,5146,4865,0
130,5065,5151,1
131,5176,5107,1
132,5122,5105,1
133,5178,5125,0
134,5096,5103,0
135,5192,5154,1
136,5159,5164,1
137,5082,5106,1
138,5189,5148,1
139,5156,5175,1
140,5190,5095,0
141,4946,5137,0
142,5135,5174,0
143,5195,5039,0
144,5188,5126,1
145,5153,5083,1
146,5141,5045,0
147,5150,5100,0
148,5009,5194,1
149,5185,5152,0
150,5111,5135,0
151,5188,5101,0
152,5160,5184,1
153,5192,5179,1
154,5133,5180,0
155,5107,4865,0
156,5102,5035,1
157,5193,5167,1
158,5172,5158,0
159,5182,5157,0
160,5177,5151,1
161,5175,5122,1
162,5072,5165,1
163,5168,5176,1
164,5108,5150,0
165,5093,5100,0
166,5153,5112,1
167,5171,5099,1
168,4924,5166,0
169,5009,5037,0
170,5154,5056,1
171,5146,5195,0
172,5191,5186,0
173,5126,5082,1
174,5084,5164,1
175,5085,5189,0
176,5152,5103,1
177,5121,5137,1
178,5156,5110,1
179,5148,5162,0
180,5170,5185,0
181,5178,5145,0
182,5187,5190,1
183,5124,5105,1
184,5083,5130,0
185,5163,5161,0
186,5049,5147,0
187,5159,5065,0
188,5149,5106,1
189,5194,5039,0
190,4946,5095,0
191,5024,5006,1
192,5012,5183,0
193,5025,5117,0
194,5142,5144,0
195,5196,5096,1
196,5174,5173,1
197,5045,5141,1
198,5057,5115,0
199,5181,5125,0
200,5084,5174,0
201,5156,5024,1
202,5167,5103,1
203,5102,5191,1
204,5164,5106,1
205,5141,5181,0
206,5182,5193,0
207,5083,5179,0
208,5006,5188,0
209,5180,5160,1
210,5105,5151,1
211,4865,5196,0
212,5145,5161,0
213,5096,5085,1
214,5117,5177,1
215,5150,5121,0
216,5122,5190,1
217,5173,5165,1
218,5154,5184,1
219,5183,5158,0
220,5166,5035,1
221,5185,5012,1
222,5101,5146,1
223,5168,5153,0
224,5133,5194,1
225,5137,5152,1
226,5124,5111,0
227,5112,5171,0
228,4946,5186,1
229,5056,5187,0
230,5045,5049,1
231,5110,5178,0
232,5125,5135,1
233,5172,5108,0
234,5093,5095,0
235,5148,4924,1
236,5082,5025,1
237,5189,5162,1
238,5157,5057,1
239,5142,5149,0
240,5163,5175,0
241,5039,5115,0
242,5099,5126,0
243,5159,5170,0
244,5130,5107,1
245,5176,5100,0
246,5037,5195,0
247,5192,5072,1
248,5144,5065,0
249,5147,5009,1
250,5049,5012,1
251,5145,5183,0
252,5110,5156,0
253,5191,5102,0
254,5137,4924,1
255,5024,5181,1
256,5096,5037,0
257,5009,5141,1
258,5153,5111,1
259,5103,4865,0
260,5142,5108,0
261,5173,5093,1
262,5147,5165,1
263,5135,5161,0
264,5045,5039,1
265,5115,5148,1
266,5107,5187,0
267,5144,5162,1
268,5180,5182,1
269,5170,4946,0
270,5167,5150,0
271,5125,5130,1
272,5082,5056,1
273,5196,5188,0
274,5185,5151,1
275,5175,5168,0
276,5057,5178,0
277,5164,5186,0
278,5100,5101,0
279,5176,5174,0
280,5192,5163,1
281,5099,5179,0
282,5126,5072,1
283,5189,5194,1
284,5035,5177,0
285,5025,5006,0
286,5154,5195,1
287,5117,5159,1
288,5166,5121,0
289,5065,5160,0
290,5171,5083,1
291,5124,5105,1
292,5084,5146,1
293,5133,5190,0
294,5152,5172,1
295,5112,5106,1
296,5122,5158,0
297,5085,5157,0
298,5184,5095,0
299,5193,5149,0
300,5039,5037,1
301,5179,5110,1
302,5100,5099,1
303,5135,5153,0
304,5108,5156,0
305,5185,5082,0
306,4946,5112,1
307,5171,5025,1
308,5115,5148,1
309,5158,5006,1
310,5186,5144,0
311,5177,5141,1
312,5065,5188,1
313,5130,5057,1
314,5105,5163,0
315,5154,5182,1
316,5085,5096,0
317,4865,5192,0
318,5072,5159,1
319,5165,4924,1
320,5176,5166,0
321,5170,5191,1
322,5147,5164,1
323,5117,5126,0
324,5102,5168,0
325,5190,5093,1
326,5180,5149,1
327,5150,5175,0
328,5103,5045,0
329,5193,5162,1
330,5187,5184,1
331,5122,5174,0
332,5152,5024,1
333,5142,5137,0
334,5106,5194,0
335,5083,5181,0
336,5049,5012,1
337,5178,5124,1
338,5173,5172,1
339,5121,5161,1
340,5151,5095,0
341,5107,5125,0
342,5167,5009,1
343,5183,5146,1
344,5195,5157,0
345,5035,5145,0
346,5056,5084,0
347,5101,5196,1
348,5133,5160,0
349,5111,5189,0
350,5110,5193,0
351,5108,5187,0
352,5111,5196,1
353,5146,5188,0
354,5178,5151,1
355,5083,5115,0
356,5126,5112,1
357,5145,5124,1
358,5164,5192,0
359,5190,5159,1
360,5135,5150,1
361,5149,5035,1
362,5144,5107,1
363,5172,5194,1
364,5195,5152,0
365,5174,5141,1
366,5180,5168,1
367,5154,5153,1
368,5184,5093,0
369,5056,4865,0
370,5167,5006,1
371,5182,5162,0
372,5101,5137,1
373,5049,5117,0
374,5102,5084,1
375,5148,5171,0
376,4946,5105,1
377,5099,5157,0
378,5103,5158,0
379,5177,5121,0
380,5186,5166,0
381,5179,5057,1
382,5161,5037,1
383,5082,5130,0
384,5096,5163,0
385,5095,5125,1
386,5147,5072,1
387,5183,5106,1
388,5173,5009,1
389,5100,5181,1
390,5024,5176,1
391,5122,5142,1
392,4924,5175,0
393,5133,5045,0
394,5191,5170,0
395,5189,5039,1
396,5065,5185,1
397,5156,5025,1
398,5165,5012,1
399,5160,5085,1
400,5037,5186,1
401,5084,5178,0
402,5162,5126,0
403,5039,5122,0
404,5012,5147,0
405,5072,5130,0
406,5099,5164,0
407,5185,5105,1
408,5083,5082,0
409,5108,5057,1
410,5009,5115,0
411,5168,4946,1
412,5141,5150,0
413,5161,5144,1
414,5133,5196,0
415,5163,5106,1
416,5135,5117,1
417,5025,5192,0
418,5188,5049,1
419,5173,5107,1
420,5142,5184,1
421,5180,5172,1
422,5035,5145,0
423,5160,5193,1
424,5102,4865,1
425,5177,5112,1
426,5176,5151,1
427,5096,5100,0
428,5103,5065,0
429,5110,5146,1
430,5093,5095,0
431,5170,5024,0
432,5171,5125,0
433,5045,5166,0
434,5189,5137,0
435,5148,5179,0
436,5156,5191,1
437,5111,4924,1
438,5187,5152,0
439,5167,5149,0
440,5181,5121,0
441,5158,5165,1
442,5195,5183,0
443,5085,5101,0
444,5006,5159,1
445,5190,5153,0
446,5194,5174,0
447,5056,5175,0
448,5154,5124,1
449,5182,5157,0
450,5174,5195,1
451,5121,5105,1
452,5035,5012,1
453,5175,5167,1
454,5135,5039,1
455,5130,5150,1
456,5065,5158,0
457,5146,5126,0
458,5082,5156,0
459,5161,5184,1
460,5112,5182,0
461,5191,5009,0
462,5171,5160,0
463,5177,5093,0
464,5096,5164,1
465,5180,5084,1
466,5190,5185,1
467,5172,5159,1
468,5045,5188,1
469,5147,5144,0
470,5178,5153,0
471,5111,5024,0
472,5102,5166,0
473,5115,5165,1
474,5168,5137,1
475,5006,5103,0
476,5108,5154,0
477,4924,5170,0
478,5196,5193,0
479,5152,4946,1
480,5148,5110,0
481,5162,5072,1
482,5189,5179,1
483,5025,5192,0
484,5056,5133,0
485,5176,5124,1
486,5107,5125,0
487,5057,5149,0
488,5142,5099,1
489,5194,5173,0
490,5100,5095,0
491,5163,5183,0
492,5157,4865,1
493,5101,5141,1
494,5049,5181,0
495,5037,5083,0
496,5186,5117,0
497,5151,5145,0
498,5085,5106,1
499,5122,5187,0
500,5189,5158,0
501,5025,5174,0
502,5084,5141,1
503,5184,5115,0
504,4924,5167,0
505,5082,5065,0
506,5160,5012,1
507,5190,5188,0
508,5108,5164,1
509,5072,5185,1
510,5171,5102,0
511,5175,5101,0
512,5194,5166,0
513,5110,5176,0
514,5165,5107,1
515,5112,5121,0
516,5195,5135,0
517,5187,5133,1
518,5145,5100,0
519,5182,5099,1
520,5148,5142,0
521,5162,5152,0
522,5180,5181,1
523,5083,5096,1
524,5039,5093,0
525,5192,5163,1
526,5137,5154,0
527,4946,5149,0
528,5056,5105,0
529,5157,5125,0
530,5126,5146,1
531,5095,5153,1
532,5147,5177,1
533,5178,5150,1
534,5173,5124,1
535,5045,5161,0
536,5168,5103,1
537,5130,5151,1
538,5193,5196,1
539,5179,5191,1
540,5085,5144,0
541,5049,5035,1
542,5156,5159,1
543,5111,5037,1
544,5006,5170,0
545,5183,4865,1
546,5009,5122,0
547,5186,5057,1
548,5106,5024,0
549,5172,5117,0
550,5180,5039,1
551,5102,5103,1
552,5072,5173,0
553,5125,5009,1
554,5177,5133,1
555,5108,5187,0
556,5146,5191,1
557,5122,5083,1
558,4865,5179,0
559,5101,5082,1
560,5106,5144,0
561,5148,5105,1
562,5099,5117,0
563,5158,5176,1
564,5192,5161,0
565,5195,5166,0
566,5085,5095,0
567,5159,5057,0
568,5024,5171,1
569,5012,5006,0
570,5100,5156,0
571,5163,5157,0
572,5193,5175,1
573,5153,5142,1
574,5112,5124,0
575,5135,5141,1
576,4924,5045,0
577,5170,5162,0
578,5121,5172,1
579,5152,5165,1
580,5154,5049,1
581,5189,5107,1
582,5037,5182,0
583,5183,5110,1
584,5115,5096,1
585,5196,5174,0
586,5150,5149,0
587,5084,5065,0
588,5185,5160,0
589,5145,5190,1
590,5093,5025,1
591,5167,5184,1
592,5168,5126,1
593,4946,5035,1
594,5147,5056,1
595,5111,5188,0
596,5151,5178,0
597,5164,5194,1
598,5130,5137,0
599,5181,5186,1
600,5162,5102,0
601,5147,5106,1
602,5186,5115,0
603,4946,5178,0
604,5174,5159,1
605,5096,5163,0
606,5085,5112,0
607,5175,5049,1
608,5185,5150,0
609,5176,5187,1
610,5111,5167,1
611,5124,5177,0
612,5181,5196,1
613,5108,5166,0
614,5056,5171,0
615,5195,5151,1
616,5065,5035,1
617,5180,5191,1
618,5133,5161,0
619,5146,5025,1
620,5099,5105,0
621,5142,5165,0
622,5154,5156,1
623,5110,4924,1
624,5144,5082,1
625,5103,5189,0
626,5009,5039,0
627,5168,5072,1
628,5179,5045,0
629,5188,5152,0
630,5084,5101,0
631,4865,5100,0
632,5153,5107,1
633,5184,5093,0
634,5117,5037,1
635,5160,5057,1
636,5183,5135,1
637,5193,5137,0
638,5095,5012,1
639,5125,5190,1
640,5145,5121,0
641,5158,5130,1
642,5148,5192,0
643,5122,5164,1
644,5024,5141,1
645,5149,5173,1
646,5182,5083,1
647,5006,5172,0
648,5194,5157,0
649,5170,5126,0
650,5115,5179,0
651,5150,5166,0
652,5196,5057,1
653,5162,5153,0
654,4924,5112,1
655,5168,5160,0
656,5159,5103,0
657,5145,5105,1
658,5135,5182,1
659,5035,5111,0
660,5110,5146,1
661,5006,5039,0
662,5180,5122,1
663,5167,5195,1
664,5184,5121,0
665,4946,5093,0
666,5125,5137,1
667,5175,5107,1
668,5183,5173,1
669,5025,5045,0
670,5188,5191,1
671,4865,5141,1
672,5084,5148,0
673,5158,5056,1
674,5164,5177,0
675,5192,5151,1
676,5083,5181,0
677,5049,5126,0
678,5065,5144,1
679,5009,5186,0
680,5130,5106,1
681,5157,5187,1
682,5154,5170,1
683,5161,5190,1
684,5185,5163,1
685,5165,5194,1
686,5142,5152,0
687,5117,5171,0
688,5149,5082,1
689,5108,5124,1
690,5147,5133,1
691,5072,5156,0
692,5024,5102,1
693,5100,5189,1
694,5178,5101,0
695,5096,5012,1
696,5095,5099,1
697,5037,5176,0
698,5193,5085,1
699,5174,5172,1
700,5175,5122,1
701,5121,5103,1
702,5181,5148,1
703,5099,5158,0
704,5166,5096,1
705,5125,5190,1
706,5162,5102,0
707,5105,5180,0
708,5126,5133,1
709,5130,5183,0
710,4865,5161,0
711,5185,5177,1
712,5110,5039,1
713,5146,5145,0
714,5049,5082,0
715,5194,5142,0
716,5172,5083,1
717,5186,5072,0
718,5006,5111,0
719,5156,5009,1
720,5168,5157,1
721,5195,5165,0
722,5115,5167,1
723,5108,5153,0
724,5012,5176,0
725,5100,5189,1
726,5174,5112,1
727,5045,5159,1
728,5124,5178,0
729,5182,5101,0
730,5152,5191,1
731,5141,5056,1
732,5137,5187,1
733,5184,5179,0
734,5196,5163,1
735,5171,5107,1
736,5084,4924,1
737,5154,5149,1
738,5150,5160,0
739,5188,5106,1
740,4946,5037,1
741,5135,5144,1
742,5035,5025,1
743,5151,5192,0
744,5057,5173,0
745,5170,5065,0
746,5147,5085,1
747,5117,5164,1
748,5193,5024,0
749,5095,5093,1
750,5182,5117,0
751,5196,5175,0
752,5082,5141,1
753,5057,5144,0
754,5083,5106,1
755,5191,5130,0
756,5012,5173,0
757,5149,5177,1
758,5160,5037,1
759,5065,5124,1
760,5126,5006,1
761,5163,5102,0
762,5152,5137,0
763,5189,5125,0
764,5145,5122,1
765,5190,4865,1
766,5161,5178,1
767,5185,5188,0
768,5159,5115,0
769,5035,5009,0
770,5192,5101,1
771,5121,5105,1
772,5176,5142,1
773,5095,5174,1
774,5154,5151,1
775,5135,4946,1
776,5183,5167,1
777,5112,5158,0
778,5162,5157,0
779,5099,5025,1
780,5156,5103,1
781,5181,5111,1
782,5093,5039,1
783,5165,5148,1
784,5056,5184,0
785,5170,5187,0
786,5195,5110,0
787,5108,5096,1
788,5171,5107,1
789,5168,5153,0
790,5085,5166,0
791,4924,5084,0
792,5164,5100,0
793,5172,5049,1
794,5180,5150,1
795,5024,5146,1
796,5045,5133,1
797,5147,5194,1
798,5193,5072,1
799,5186,5179,0
800,5186,5107,0
801,5100,5049,1
802,5151,5158,0
803,5065,5154,0
804,5126,4946,1
805,5165,5093,0
806,5121,5025,1
807,5147,5148,1
808,5159,5189,0
809,5112,5167,0
810,5037,5182,0
811,5164,5117,0
812,5096,5185,0
813,5101,5142,1
814,5196,5156,0
815,5106,5144,0
816,5146,5153,0
817,5188,5110,1
818,5045,4924,1
819,5177,5084,1
820,5039,4865,0
821,5152,5115,1
822,5193,5141,1
823,5181,5056,1
824,5195,5194,1
825,5172,5099,1
826,5009,5057,1
827,5184,5108,0
828,5102,5082,1
829,5122,5137,0
830,5163,5095,0
831,5178,5179,0
832,5024,5150,1
833,5083,5072,0
834,5157,5183,0
835,5180,5171,1
836,5161,5166,1
837,5187,5168,0
838,5012,5105,0
839,5111,5130,0
840,5170,5035,1
841,5145,5125,0
842,5190,5124,1
843,5162,5085,1
844,5103,5192,0
845,5006,5135,0
846,5149,5191,1
847,5176,5133,1
848,5173,5160,0
849,5175,5174,0
850,5105,5166,0
851,4924,5165,0
852,5124,5154,0
853,5167,5194,1
854,5157,5142,1
855,5025,5117,0
856,5108,5178,0
857,5100,5175,1
858,5056,5152,0
859,5039,5035,1
860,5137,5177,1
861,5172,5191,1
862,5146,5006,1
863,5093,5141,1
864,5112,5182,0
865,5110,5148,1
866,5095,5045,1
867,5184,5130,0
868,5168,5144,1
869,5170,5106,1
870,5150,5196,1
871,5171,5162,1
872,5083,5135,0
873,5115,5133,1
874,5057,5065,0
875,5102,5163,1
876,5153,5190,1
877,5101,5096,1
878,5084,5158,0
879,5049,5192,0
880,4865,5183,0
881,5151,5159,0
882,5012,5111,0
883,5181,5107,1
884,5195,5188,0
885,5193,5189,0
886,5180,5085,1
887,5009,5125,0
888,5173,5185,1
889,5179,5103,1
890,5145,5186,1
891,5072,5126,0
892,5156,5161,0
893,5164,5099,1
894,5149,4946,1
895,5187,5176,0
896,5147,5121,0
897,5174,5122,1
898,5082,5160,0
899,5024,5037,1
900,5186,5057,1
901,5160,5168,1
902,5125,5082,1
903,5110,5083,1
904,5157,5112,1
905,5045,5171,1
906,4865,5141,1
907,5176,5085,1
908,5150,5154,0
909,5183,5181,1
910,4946,5174,0
911,5145,5161,0
912,5196,5193,0
913,5166,5103,1
914,5148,5122,0
915,5137,5175,1
916,5065,5153,0
917,5121,5184,1
918,5099,5182,0
919,5149,5142,1
920,5084,5025,1
921,5072,5009,1
922,5162,5159,1
923,5192,5189,1
924,5178,5039,1
925,5012,5035,0
926,5107,5172,0
927,5037,5024,0
928,5106,5147,0
929,5163,5185,0
930,5151,5195,0
931,5006,5096,1
932,5156,5180,0
933,5165,5100,0
934,5049,5144,0
935,5164,5173,0
936,5179,5101,0
937,5177,5170,1
938,5146,5111,0
939,5126,5135,0
940,5093,4924,1
941,5187,5115,1
942,5167,5188,0
