,Src,Dst,Weight
0,5533,5564,0
1,5579,5558,1
2,5571,5580,0
3,5535,5581,1
4,5458,5427,1
5,5534,5570,0
6,5555,5542,1
7,5529,5551,0
8,5582,5583,1
9,5445,5410,1
10,5545,5488,1
11,5576,5478,1
12,5584,5560,1
13,5516,5566,0
14,5415,5513,1
15,5476,5562,1
16,5572,5526,0
17,5585,5547,0
18,5472,5515,0
19,5586,5522,0
20,5587,5553,0
21,5557,5588,0
22,5538,5461,1
23,5589,5568,0
24,5374,5491,0
25,5462,5590,1
26,5591,5569,1
27,5448,5530,1
28,5592,5546,1
29,5528,5593,1
30,5487,5504,1
31,5521,5550,0
32,5594,5411,0
33,5536,5554,0
34,5595,5499,1
35,5464,5531,0
36,5596,5389,1
37,5597,5563,0
38,5567,5540,0
39,5444,5430,0
40,5578,5598,1
41,5577,5379,0
42,5471,5599,0
43,5506,5475,1
44,5489,5525,1
45,5532,5559,0
46,5600,5601,1
47,5561,5602,0
48,5603,5549,1
49,5498,5539,0
50,5547,5498,1
51,5499,5445,0
52,5568,5530,1
53,5560,5487,1
54,5598,5476,0
55,5529,5590,1
56,5586,5582,0
57,5532,5601,1
58,5589,5562,0
59,5536,5555,0
60,5489,5528,0
61,5551,5591,1
62,5549,5538,0
63,5462,5430,1
64,5539,5448,0
65,5553,5577,1
66,5389,5526,0
67,5458,5550,0
68,5475,5588,0
69,5525,5600,0
70,5596,5558,0
71,5515,5374,1
72,5567,5540,0
73,5594,5491,0
74,5533,5602,1
75,5563,5597,1
76,5534,5379,0
77,5566,5545,1
78,5461,5444,1
79,5546,5478,0
80,5554,5572,1
81,5599,5513,1
82,5471,5569,1
83,5506,5595,0
84,5559,5411,1
85,5522,5516,0
86,5521,5571,0
87,5561,5488,0
88,5415,5580,0
89,5578,5583,1
90,5464,5542,0
91,5427,5504,1
92,5593,5535,0
93,5584,5581,1
94,5472,5570,0
95,5603,5587,1
96,5576,5564,0
97,5579,5557,0
98,5410,5592,0
99,5531,5585,0
100,5558,5555,0
101,5590,5516,0
102,5564,5535,1
103,5410,5478,1
104,5577,5504,1
105,5530,5600,0
106,5587,5559,0
107,5506,5547,0
108,5554,5539,1
109,5595,5415,0
110,5464,5471,0
111,5487,5533,0
112,5553,5476,0
113,5566,5462,1
114,5529,5581,1
115,5571,5589,1
116,5598,5540,0
117,5389,5536,0
118,5430,5551,0
119,5594,5534,1
120,5538,5488,1
121,5592,5582,0
122,5603,5585,0
123,5542,5546,1
124,5531,5379,0
125,5513,5525,0
126,5545,5579,1
127,5602,5588,0
128,5561,5578,0
129,5411,5374,1
130,5569,5499,1
131,5515,5491,1
132,5567,5596,0
133,5584,5489,1
134,5570,5549,1
135,5458,5593,1
136,5444,5532,1
137,5475,5472,1
138,5526,5461,1
139,5550,5601,1
140,5583,5522,1
141,5580,5568,1
142,5528,5560,1
143,5448,5427,1
144,5572,5599,0
145,5591,5586,1
146,5576,5521,0
147,5557,5445,1
148,5563,5498,0
149,5597,5562,0
150,5533,5531,1
151,5487,5558,0
152,5580,5566,0
153,5410,5427,0
154,5589,5545,0
155,5592,5582,0
156,5534,5568,0
157,5553,5555,0
158,5588,5581,1
159,5374,5599,0
160,5476,5595,1
161,5601,5522,1
162,5603,5557,0
163,5585,5489,1
164,5535,5462,0
165,5600,5550,1
166,5536,5430,0
167,5576,5602,0
168,5561,5526,0
169,5569,5532,0
170,5478,5564,0
171,5542,5577,1
172,5594,5525,0
173,5498,5491,0
174,5488,5379,0
175,5529,5597,1
176,5528,5411,1
177,5458,5563,1
178,5448,5515,0
179,5551,5444,1
180,5570,5516,1
181,5464,5530,0
182,5596,5389,1
183,5554,5578,0
184,5562,5571,0
185,5598,5584,0
186,5521,5593,1
187,5572,5499,1
188,5583,5538,0
189,5513,5546,1
190,5475,5579,0
191,5504,5461,0
192,5506,5445,0
193,5547,5472,1
194,5587,5591,0
195,5560,5539,1
196,5586,5540,0
197,5559,5590,1
198,5471,5415,0
199,5549,5567,1
200,5585,5587,1
201,5464,5475,0
202,5582,5599,1
203,5374,5578,0
204,5550,5528,0
205,5445,5593,1
206,5546,5563,1
207,5555,5471,1
208,5410,5562,1
209,5476,5389,1
210,5588,5579,1
211,5531,5521,0
212,5571,5536,1
213,5427,5595,1
214,5488,5591,0
215,5598,5581,1
216,5592,5577,1
217,5415,5568,1
218,5516,5487,0
219,5448,5601,1
220,5594,5533,0
221,5596,5545,0
222,5532,5491,1
223,5498,5525,0
224,5549,5513,1
225,5576,5538,0
226,5600,5444,1
227,5570,5590,1
228,5379,5461,1
229,5558,5560,0
230,5515,5411,1
231,5535,5553,0
232,5584,5458,1
233,5530,5506,0
234,5504,5561,0
235,5583,5554,0
236,5529,5430,0
237,5572,5567,1
238,5499,5539,0
239,5580,5472,1
240,5551,5586,1
241,5559,5603,1
242,5589,5462,0
243,5526,5569,1
244,5557,5566,0
245,5564,5597,1
246,5547,5542,1
247,5534,5522,0
248,5540,5478,1
249,5602,5489,0
250,5560,5489,0
251,5591,5557,1
252,5549,5558,0
253,5582,5571,1
254,5593,5603,0
255,5553,5526,1
256,5584,5601,1
257,5389,5532,0
258,5562,5590,1
259,5533,5576,1
260,5588,5531,1
261,5522,5569,0
262,5587,5559,0
263,5471,5550,0
264,5458,5515,0
265,5461,5595,1
266,5462,5563,1
267,5427,5445,0
268,5506,5598,1
269,5521,5547,0
270,5567,5379,0
271,5516,5472,1
272,5539,5542,0
273,5530,5578,0
274,5570,5597,1
275,5579,5577,1
276,5600,5566,1
277,5581,5410,0
278,5586,5589,0
279,5568,5535,0
280,5594,5585,0
281,5488,5374,1
282,5513,5487,0
283,5596,5564,0
284,5580,5536,1
285,5411,5602,0
286,5499,5444,0
287,5504,5546,0
288,5448,5572,1
289,5491,5561,1
290,5540,5534,1
291,5525,5551,0
292,5415,5529,1
293,5498,5478,1
294,5476,5528,1
295,5475,5554,0
296,5583,5464,1
297,5545,5555,0
298,5599,5592,1
299,5538,5430,1
300,5540,5491,1
301,5445,5536,1
302,5571,5487,1
303,5585,5589,1
304,5586,5564,0
305,5411,5533,0
306,5549,5584,0
307,5595,5462,0
308,5558,5504,1
309,5587,5572,1
310,5430,5538,0
311,5415,5488,1
312,5427,5594,1
313,5547,5515,0
314,5458,5591,0
315,5539,5566,0
316,5476,5596,1
317,5603,5555,0
318,5597,5557,0
319,5389,5545,0
320,5577,5559,0
321,5529,5583,0
322,5551,5531,1
323,5567,5410,1
324,5475,5562,1
325,5374,5550,0
326,5580,5444,1
327,5568,5522,1
328,5582,5448,1
329,5516,5379,0
330,5471,5525,1
331,5532,5542,0
332,5461,5570,0
333,5578,5592,1
334,5521,5534,1
335,5489,5602,1
336,5546,5478,0
337,5599,5498,1
338,5561,5560,0
339,5563,5553,0
340,5576,5590,1
341,5499,5464,1
342,5506,5513,0
343,5472,5581,1
344,5569,5530,1
345,5535,5526,0
346,5579,5593,1
347,5528,5601,1
348,5600,5554,1
349,5588,5598,1
350,5580,5569,1
351,5471,5553,0
352,5599,5445,1
353,5545,5374,1
354,5596,5506,1
355,5464,5587,0
356,5578,5577,1
357,5458,5557,0
358,5586,5585,0
359,5589,5516,0
360,5554,5592,0
361,5563,5551,0
362,5476,5430,1
363,5566,5427,1
364,5560,5600,0
365,5603,5542,0
366,5597,5584,0
367,5576,5499,1
